//X Y Z R G B PointSourceId ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
-6040.00000000 6070.00000000 320.00000000 194 157 80 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 146.000000 0.875225 0.091610 -0.474961
-6020.00000000 6050.00000000 290.00000000 194 157 80 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 146.000000 0.946306 -0.289411 -0.144032
-6060.00000000 6080.00000000 310.00000000 194 157 80 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 146.000000 0.835590 0.123953 -0.535186
-6030.00000000 6090.00000000 300.00000000 194 157 80 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 146.000000 0.974442 0.222283 -0.032441
-6070.00000000 6080.00000000 300.00000000 194 157 80 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 146.000000 0.769868 0.462575 -0.439691
-6060.00000000 6080.00000000 240.00000000 194 157 80 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 146.000000 0.899068 0.306601 -0.312526
-6060.00000000 6100.00000000 250.00000000 194 157 80 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 146.000000 0.929283 0.344535 0.133147
-6050.00000000 6040.00000000 290.00000000 194 157 80 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 146.000000 0.843498 0.117596 -0.524101
-6060.00000000 6060.00000000 310.00000000 194 157 80 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 146.000000 0.907896 0.218648 -0.357656
-6060.00000000 6050.00000000 310.00000000 194 157 80 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 146.000000 0.923643 -0.347938 -0.160694
-6040.00000000 6040.00000000 290.00000000 194 157 80 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 146.000000 0.985664 0.158599 0.057566
-6060.00000000 6050.00000000 290.00000000 194 157 80 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 146.000000 0.944874 0.326732 0.021446
