//X Y Z R G B PointSourceId ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
20880.00000000 7430.00000000 10.00000000 217 135 79 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 39.000000 0.710096 0.111184 0.695271
20880.00000000 7450.00000000 -10.00000000 217 135 79 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 39.000000 0.490000 0.628075 0.604501
20880.00000000 7430.00000000 0.00000000 217 135 79 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 39.000000 0.660089 0.268808 0.701445
20890.00000000 7400.00000000 10.00000000 217 135 79 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 39.000000 0.343379 0.112650 0.932417
20980.00000000 7330.00000000 -10.00000000 217 135 79 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 39.000000 0.687177 0.387258 0.614669
20980.00000000 7330.00000000 -10.00000000 217 135 79 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 39.000000 0.687177 0.387258 0.614669
20970.00000000 7220.00000000 60.00000000 217 135 79 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 39.000000 0.586722 0.116168 0.801413
20950.00000000 7300.00000000 30.00000000 217 135 79 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 39.000000 0.798764 0.470901 0.374471
20950.00000000 7300.00000000 20.00000000 217 135 79 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 39.000000 0.817773 0.299798 0.491292
20960.00000000 7300.00000000 10.00000000 217 135 79 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 39.000000 0.551572 0.179827 0.814513
20930.00000000 7240.00000000 70.00000000 217 135 79 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 39.000000 0.786002 0.403535 0.468360
20960.00000000 7210.00000000 80.00000000 217 135 79 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 39.000000 0.710685 0.457701 0.534262
20920.00000000 7230.00000000 80.00000000 217 135 79 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 39.000000 0.586172 0.073092 0.806883
20920.00000000 7230.00000000 80.00000000 217 135 79 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 39.000000 0.586172 0.073092 0.806883
20960.00000000 7290.00000000 20.00000000 217 135 79 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 39.000000 0.532697 0.730602 0.427147
20930.00000000 7240.00000000 30.00000000 217 135 79 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 39.000000 0.344185 0.554251 0.757854
20900.00000000 7130.00000000 150.00000000 217 135 79 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 39.000000 0.421230 0.621023 0.660981
20880.00000000 7140.00000000 160.00000000 217 135 79 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 39.000000 0.641389 0.315040 0.699550
20880.00000000 7100.00000000 180.00000000 217 135 79 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 39.000000 0.431304 0.454090 0.779602
20900.00000000 7120.00000000 160.00000000 217 135 79 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 39.000000 0.405957 0.644560 0.647874
