//X Y Z R G B PointSourceId ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
1.64999998 2.15000010 0.44999999 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 -0.066770 0.900720 0.429239
1.63999999 2.16000009 0.44999999 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.070410 0.625070 0.777386
1.63999999 2.15000010 0.44999999 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 -0.201189 0.787860 0.582065
1.61000001 2.15000010 0.44000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 -0.318205 0.621872 0.715557
1.61000001 2.14000010 0.44000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 -0.269507 0.680943 0.680943
1.62000000 2.14000010 0.44000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 -0.377732 0.734206 0.564145
1.63999999 2.14000010 0.47000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.004151 0.715354 0.698750
1.63999999 2.14000010 0.47000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.004151 0.715354 0.698750
1.60000002 2.14000010 0.44000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 -0.336517 0.629140 0.700670
1.61000001 2.13000011 0.44999999 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 -0.449166 0.576068 0.682932
1.36000001 2.31999993 0.20999999 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.008119 0.980100 0.198340
1.38000000 2.32999992 0.15000001 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.636327 0.736388 -0.229828
1.33000004 2.33999991 0.19000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 -0.306601 0.899068 0.312526
1.32000005 2.33999991 0.17000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 -0.032774 0.921608 0.386735
1.33000004 2.33999991 0.15000001 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.246528 0.967531 0.055748
1.33000004 2.34999990 0.15000001 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.299013 0.954113 0.016129
1.34000003 2.33999991 0.16000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 -0.042702 0.998801 0.023955
1.27999997 2.33999991 0.16000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 -0.031978 0.816126 0.576989
1.29999995 2.33999991 0.17000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 -0.064828 0.744803 0.664128
1.28999996 2.33999991 0.16000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 -0.323076 0.894786 0.308188
1.29999995 2.33999991 0.17000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 -0.064828 0.744803 0.664128
1.27999997 2.33999991 0.16000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 -0.031978 0.816126 0.576989
1.28999996 2.33999991 0.16000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 -0.323076 0.894786 0.308188
1.36000001 2.31999993 0.10000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.674654 0.483809 -0.557468
1.36000001 2.32999992 0.13000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.640554 0.766097 -0.052785
1.37000000 2.31999993 0.12000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.811518 0.577176 -0.091133
1.36000001 2.32999992 0.12000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.806343 0.581792 -0.106443
1.38000000 2.31999993 0.11000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.757180 0.518415 -0.397397
1.27999997 2.40000010 0.05000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.540679 0.807145 0.237031
1.34000003 2.35999990 0.10000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.747382 0.507563 -0.428718
1.32000005 2.39000010 0.09000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.568190 0.822562 0.023502
1.30999994 2.38000011 0.07000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.218995 0.906438 -0.361125
1.34000003 2.33999991 0.14000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.496162 0.866555 0.053901
1.33000004 2.33999991 0.07000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.799801 0.325963 -0.504050
1.34000003 2.32999992 0.07000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.589978 0.398276 -0.702355
1.27999997 2.39000010 0.12000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.297624 0.954619 -0.011115
1.26999998 2.36999989 0.12000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.145732 0.950600 0.274083
1.28999996 2.38000011 0.12000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 -0.073822 0.987803 0.137097
1.26999998 2.38000011 0.12000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.118600 0.821417 0.557861
1.28999996 2.39000010 0.07000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.304040 0.917884 -0.255048
1.27999997 2.36999989 0.10000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.558326 0.825289 -0.084682
1.30999994 2.36999989 0.01000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.693599 0.402254 -0.597588
1.34000003 2.31999993 0.04000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.869024 0.366308 -0.332589
1.27999997 2.38000011 0.06000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.618561 0.752557 -0.225923
1.26999998 2.39000010 0.05000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.630718 0.627372 -0.456727
1.28999996 2.38000011 0.05000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.465122 0.705185 -0.535141
1.27999997 2.38000011 0.06000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.618561 0.752557 -0.225923
1.27999997 2.36999989 0.02000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.797240 0.420363 -0.433248
1.12000000 2.48000002 0.03000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.262121 0.826689 0.497874
1.10000002 2.48000002 0.03000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.125100 0.954712 0.269953
1.11000001 2.48000002 0.02000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.178297 0.894384 0.410228
1.10000002 2.48000002 0.01000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 -0.073426 0.787531 0.611885
1.22000003 2.31999993 0.15000001 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.657280 -0.446549 -0.607106
1.25999999 2.40000010 0.09000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.485254 0.872350 -0.059447
1.24000001 2.40000010 0.07000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.231365 0.935276 0.267823
1.25999999 2.40000010 0.07000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.452734 0.858528 0.240751
1.25999999 2.40000010 0.07000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.452734 0.858528 0.240751
1.24000001 2.40000010 0.08000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.327479 0.892718 0.309535
1.23000002 2.41000009 0.08000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.396986 0.897217 0.193403
1.25999999 2.42000008 0.10000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 0.648152 0.751975 0.120138
1.19000006 2.41000009 0.11000000 56 116 169 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 238.000000 -0.001232 0.950151 0.311788
