//X Y Z R G B PointSourceId ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
-2.71000004 -21.00000000 0.85000002 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.260629 0.927156 -0.269174
-2.66000009 -20.98999977 0.80000001 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 0.862199 -0.460339 0.211426
-2.65000010 -21.00000000 0.75999999 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.597975 0.658275 0.457275
-2.67000008 -21.00000000 0.68000001 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 0.810153 -0.369123 -0.455412
-2.66000009 -21.00000000 0.72000003 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 0.830504 -0.537385 0.146560
-2.65000010 -21.00000000 0.69999999 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 0.944402 -0.308567 -0.113542
-2.70000005 -21.01000023 0.75999999 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.339816 0.939945 0.032058
-2.75000000 -20.98999977 0.75000000 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.535398 0.819113 0.205922
-2.69000006 -21.01000023 0.75999999 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.339345 0.925867 0.166181
-2.71000004 -20.96999931 0.69999999 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 0.838437 -0.544916 0.009512
-2.73000002 -21.01000023 0.69000000 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.306774 0.941944 -0.136494
-2.64000010 -21.02000046 0.89999998 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.284852 0.946355 0.152551
-2.63000011 -21.10000038 0.89999998 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.311925 0.918525 0.242928
-2.63000011 -21.10000038 0.89999998 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.311925 0.918525 0.242928
-2.64000010 -21.09000015 0.88000000 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 0.716231 -0.692892 0.083147
-2.64000010 -21.09000015 0.88000000 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 0.716231 -0.692892 0.083147
-2.64000010 -21.09000015 0.88000000 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 0.716231 -0.692892 0.083147
-2.61999989 -21.10000038 0.85000002 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 0.723774 -0.682500 -0.101712
-2.63000011 -21.10000038 0.82999998 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.263052 0.921400 0.286051
-2.64000010 -21.07999992 0.85000002 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.555535 0.695670 0.455439
-2.61999989 -21.10000038 0.83999997 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.541523 0.839430 0.045939
-2.61999989 -21.10000038 0.82999998 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.570673 0.797107 0.197364
-2.64000010 -21.10000038 0.81999999 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 0.747685 -0.663518 0.026653
-2.68000007 -21.10000038 0.87000000 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.008057 0.981769 0.189908
-2.65000010 -21.10000038 0.88999999 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.224698 0.970344 -0.089126
-2.65000010 -21.10000038 0.82999998 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 0.695829 -0.667168 -0.265912
-2.65000010 -21.06999969 0.86000001 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.269019 0.961144 0.061887
-2.64000010 -21.12999916 0.86000001 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.167823 0.984642 -0.048117
-2.67000008 -21.12999916 0.85000002 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.551544 0.816045 -0.172827
-2.67000008 -21.12000084 0.83999997 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.535908 0.792005 0.292457
-2.66000009 -21.11000061 0.83999997 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 0.722713 -0.688092 0.064914
-2.67000008 -21.12000084 0.85000002 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.104581 0.988231 0.111631
-2.65000010 -21.12000084 0.82999998 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.627848 0.777403 0.038094
-2.65000010 -21.12999916 0.86000001 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.050503 0.969410 0.240197
-2.66000009 -21.12999916 0.85000002 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.602681 0.797544 -0.026446
-2.71000004 -21.10000038 0.85000002 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 0.125735 0.985520 -0.113760
-2.69000006 -21.10000038 0.85000002 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 -0.063201 0.997296 -0.037492
-2.70000005 -21.10000038 0.82999998 9 144 179 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 161.000000 0.040354 0.969711 -0.240899
