//X Y Z R G B PointSourceId ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
15.13000011 9.71000004 0.15000001 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.389495 0.843124 -0.370724
15.14999962 9.69999981 0.16000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 -0.126465 -0.441917 0.888097
15.13000011 9.69999981 0.10000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.516122 0.553108 -0.653979
15.18000031 9.76000023 0.00000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.032379 -0.750348 0.660250
15.11999989 9.77000046 0.03000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 -0.208808 -0.525830 0.824562
15.10999966 9.71000004 -0.01000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.201669 0.777425 -0.595769
15.03999996 9.81000042 0.00000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 -0.140707 -0.363609 0.920864
15.10000038 9.72999954 0.09000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.223384 0.840349 -0.493876
15.10000038 9.77000046 0.04000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.264576 -0.533849 0.803122
15.10000038 9.76000023 0.03000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.052746 -0.634373 0.771226
15.10000038 9.76000023 0.00000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.056145 -0.258266 0.964441
15.06999969 9.77999973 0.00000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.116694 -0.613013 0.781407
15.03999996 9.77999973 -0.01000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 -0.085330 -0.383309 0.919670
15.02999973 9.76000023 0.01000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 -0.172262 -0.267209 0.948117
15.02999973 9.76000023 0.01000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 -0.172262 -0.267209 0.948117
15.05000019 9.73999977 -0.01000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 -0.301582 -0.464092 0.832866
15.05000019 9.76000023 0.01000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.172533 -0.535602 0.826658
15.05000019 9.76000023 0.01000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.172533 -0.535602 0.826658
15.06000042 9.76000023 0.01000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 -0.044034 0.731526 -0.680390
14.78999996 9.73999977 0.37000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.344490 -0.083795 0.935043
14.80000019 9.77000046 0.38000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.114327 -0.197246 0.973665
14.78999996 9.77000046 0.38999999 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.388509 -0.102962 0.915674
14.81000042 9.77999973 0.38000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 -0.096827 -0.177721 0.979306
14.77999973 9.71000004 0.38999999 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.110448 -0.117573 0.986903
14.78999996 9.71000004 0.36000001 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.498873 -0.465725 0.730907
14.81000042 9.69999981 0.38999999 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.423123 0.055425 0.904375
14.81000042 9.72000027 0.31999999 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.032321 -0.642197 0.765858
14.77999973 9.69999981 0.34000000 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.555784 -0.241307 0.795534
14.77999973 9.72999954 0.33000001 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.164207 -0.010192 0.986373
14.78999996 9.69999981 0.33000001 144 173 97 0.000000 0.000000 0.000000 0.000000 -60.708740 0.000000 248.000000 0.557710 -0.337859 0.758163
