//X Y Z R G B PointSourceId ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
1.63999999 1.40999997 0.28000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 0.001372 0.783405 0.621510
1.63000000 1.30999994 0.28999999 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 0.505898 0.472724 0.721526
1.60000002 1.34000003 0.30000001 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 0.512633 0.670624 0.536163
1.63000000 1.32000005 0.23999999 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 0.278419 0.612521 0.739798
1.63000000 1.32000005 0.23999999 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 0.278419 0.612521 0.739798
1.61000001 1.30999994 0.20999999 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.049751 0.777539 0.626864
1.60000002 1.30999994 0.22000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 0.114763 0.838207 0.533140
1.62000000 1.33000004 0.19000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 0.353902 0.715958 0.601796
1.62000000 1.30999994 0.20999999 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 0.055823 0.754322 0.654127
1.60000002 1.30999994 0.22000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 0.114763 0.838207 0.533140
1.60000002 1.30999994 0.18000001 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 0.209693 0.675678 0.706744
1.62000000 1.34000003 0.18000001 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 0.185831 0.664997 0.723357
1.60000002 1.30999994 0.18000001 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 0.209693 0.675678 0.706744
1.63999999 1.34000003 0.12000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.196487 0.943964 0.265189
1.60000002 1.35000002 0.14000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 0.250935 0.796446 0.550187
1.62000000 1.30999994 0.13000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.145002 0.888676 0.435006
1.61000001 1.29999995 0.25999999 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 0.179481 0.855873 0.485044
1.62000000 1.29999995 0.25000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 0.608494 0.753149 0.250002
1.65999997 0.97000003 -0.02000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 0.103008 0.992730 0.062258
1.63000000 0.72000003 0.37000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.605789 0.795185 0.026460
1.62000000 0.70999998 0.38000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.399373 0.841033 -0.364917
1.80999994 0.88999999 -0.02000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.449708 0.794646 0.407800
1.78999996 0.92000002 -0.02000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.487233 0.807824 0.331700
1.69000006 0.93000001 0.07000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.531778 0.739220 0.413239
1.69000006 0.91000003 0.03000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.350335 0.801450 0.484709
1.72000003 0.91000003 0.04000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.100313 0.987790 0.119196
1.69000006 0.91000003 0.03000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.350335 0.801450 0.484709
1.72000003 0.91000003 0.04000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.100313 0.987790 0.119196
1.69000006 0.91000003 0.03000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.350335 0.801450 0.484709
1.71000004 0.91000003 -0.01000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.210911 0.866081 0.453234
1.75000000 0.88000000 0.07000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.190116 0.963692 0.187494
1.71000004 0.87000000 0.07000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.008919 0.999948 0.004955
1.74000001 0.86000001 0.03000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.031645 0.999382 0.015312
1.75000000 0.86000001 0.03000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.062923 0.970984 0.230717
1.75999999 0.88000000 0.06000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.158413 0.962264 -0.221255
1.74000001 0.86000001 0.03000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.031645 0.999382 0.015312
1.75000000 0.88000000 0.06000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.152512 0.970179 -0.188397
1.75999999 0.86000001 0.03000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.155897 0.934005 0.321452
1.75999999 0.86000001 0.06000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.155276 0.956874 0.245522
1.75000000 0.86000001 0.01000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.052799 0.971265 0.232072
1.75000000 0.86000001 0.01000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.052799 0.971265 0.232072
1.75999999 0.87000000 -0.02000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.546131 0.748281 0.376586
1.62000000 0.93000001 0.08000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.575939 0.801502 0.160902
1.63999999 0.94000000 0.10000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.283906 0.814073 0.506639
1.63000000 0.95999998 0.00000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.302790 0.871853 0.384954
1.63999999 0.50999999 0.31999999 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.468538 0.814780 0.341477
1.64999998 0.51999998 0.31000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.375722 0.822783 0.426452
1.65999997 0.51999998 0.31000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 -0.635588 0.709606 0.304117
1.57000005 1.51999998 0.50000000 59 212 120 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 133.000000 0.411475 0.843289 0.345764
