//X Y Z R G B PointSourceId ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
1020.00000000 6030.00000000 120.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 -0.733346 0.635986 -0.240261
1030.00000000 6040.00000000 100.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 -0.572396 0.793375 0.207168
1070.00000000 6050.00000000 30.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.836471 -0.509748 0.201177
1050.00000000 6040.00000000 30.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 -0.478539 0.698633 -0.531895
1010.00000000 6080.00000000 40.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.791096 -0.607985 -0.067236
1040.00000000 6030.00000000 50.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 -0.660824 0.714192 0.230739
1030.00000000 6030.00000000 30.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 -0.576564 0.808364 -0.118834
1040.00000000 6030.00000000 60.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 -0.552940 0.827245 0.099616
1020.00000000 5880.00000000 150.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 -0.532175 0.845055 -0.051681
1020.00000000 6020.00000000 90.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.788033 -0.595903 0.154605
1010.00000000 6020.00000000 100.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.755514 -0.626261 0.192341
1070.00000000 6010.00000000 60.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 -0.629082 0.776103 -0.043824
1070.00000000 6010.00000000 60.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 -0.629082 0.776103 -0.043824
1060.00000000 5950.00000000 40.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 -0.620393 0.761322 0.188416
1010.00000000 6010.00000000 30.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.842661 -0.531832 -0.084124
1040.00000000 5980.00000000 40.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.760583 -0.644685 -0.076783
1030.00000000 5980.00000000 20.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 -0.557725 0.771866 -0.305231
1090.00000000 5750.00000000 160.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 -0.433486 0.780923 0.449721
1010.00000000 5800.00000000 40.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.780176 -0.625522 -0.006904
1080.00000000 5730.00000000 110.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.931823 -0.354917 0.075769
800.00000000 5780.00000000 320.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.606755 -0.676574 -0.417248
800.00000000 5780.00000000 320.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.606755 -0.676574 -0.417248
760.00000000 5850.00000000 320.00000000 160 96 127 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.672273 -0.639399 -0.373120
