//X Y Z R G B PointSourceId ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
620.00000000 7720.00000000 280.00000000 3 178 165 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.767738 0.396094 -0.503675
550.00000000 7790.00000000 300.00000000 3 178 165 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.607271 0.746800 -0.271131
550.00000000 7760.00000000 280.00000000 3 178 165 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.552742 0.756982 -0.348503
550.00000000 7750.00000000 280.00000000 3 178 165 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.561030 0.671562 -0.483993
560.00000000 7720.00000000 240.00000000 3 178 165 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.568463 0.662369 -0.487973
550.00000000 7720.00000000 270.00000000 3 178 165 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.814661 0.570698 -0.103103
510.00000000 7760.00000000 270.00000000 3 178 165 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.893947 0.426300 -0.138298
500.00000000 7740.00000000 290.00000000 3 178 165 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.882646 0.469946 0.009319
500.00000000 7740.00000000 290.00000000 3 178 165 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.882646 0.469946 0.009319
500.00000000 7740.00000000 290.00000000 3 178 165 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.882646 0.469946 0.009319
540.00000000 7740.00000000 260.00000000 3 178 165 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.737705 0.430741 -0.519859
510.00000000 7730.00000000 220.00000000 3 178 165 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.610859 0.705845 -0.358655
430.00000000 7760.00000000 300.00000000 3 178 165 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.884589 0.434305 -0.169946
420.00000000 7770.00000000 270.00000000 3 178 165 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.485696 0.657119 -0.576449
460.00000000 7730.00000000 110.00000000 3 178 165 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 -0.199491 -0.194206 0.960462
