//X Y Z R G B PointSourceId ScanDirectionFlag NumberOfReturns ReturnNumber GpsTime Intensity Classification Nx Ny Nz
370.00000000 8160.00000000 0.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.895697 0.122718 -0.427396
350.00000000 8110.00000000 -10.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.927179 0.104528 -0.359740
350.00000000 8110.00000000 -10.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.927179 0.104528 -0.359740
350.00000000 8110.00000000 0.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.909731 0.163212 -0.381775
400.00000000 7820.00000000 50.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.889169 0.445287 0.105352
350.00000000 7850.00000000 40.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.916363 -0.231608 0.326553
410.00000000 7770.00000000 90.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.952710 -0.302507 -0.028870
350.00000000 7750.00000000 70.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.906629 -0.292414 0.304169
340.00000000 7600.00000000 240.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.949578 0.232300 0.210565
340.00000000 7600.00000000 250.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.857738 0.378641 0.347731
340.00000000 7610.00000000 240.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.930416 0.070345 0.359690
340.00000000 7580.00000000 250.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.794123 -0.157624 0.586961
380.00000000 7590.00000000 190.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.691032 -0.108020 0.714707
400.00000000 7610.00000000 170.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.797816 0.329637 0.504806
390.00000000 7550.00000000 200.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.763348 -0.061583 0.643045
400.00000000 7550.00000000 170.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.863183 0.065541 0.500618
390.00000000 7560.00000000 190.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.976610 0.074560 0.201678
400.00000000 7550.00000000 170.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.863183 0.065541 0.500618
340.00000000 7600.00000000 230.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.950019 0.242587 0.196509
360.00000000 7550.00000000 230.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.823027 -0.090807 0.560696
360.00000000 7550.00000000 200.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.967730 0.143033 0.207463
350.00000000 7580.00000000 220.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.906100 0.341068 0.250312
350.00000000 7570.00000000 180.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.673509 0.297373 0.676724
370.00000000 7680.00000000 80.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.825348 -0.015106 0.564423
370.00000000 7630.00000000 80.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.911454 0.352774 0.211665
410.00000000 7610.00000000 120.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.780192 0.158453 0.605139
410.00000000 7600.00000000 110.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.944327 -0.147678 0.294002
380.00000000 7620.00000000 80.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.972209 -0.228683 0.050139
420.00000000 7390.00000000 150.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.862963 -0.107334 0.493735
380.00000000 7520.00000000 200.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.636857 0.061539 0.768522
380.00000000 7540.00000000 190.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.969271 -0.219769 0.110520
400.00000000 7540.00000000 170.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.856594 -0.150819 0.493457
400.00000000 7540.00000000 180.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.939641 -0.056040 0.337541
400.00000000 7540.00000000 160.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.987050 0.023963 0.158613
400.00000000 7540.00000000 180.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.939641 -0.056040 0.337541
390.00000000 7470.00000000 190.00000000 148 217 73 97.000000 1.000000 4.000000 1.000000 -60.708740 114.000000 149.000000 0.672974 -0.089049 0.734286
