order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0584	1.0561	0.0804	0.499	0	0	166.8	59.1
1	1	0.0511	1.621	0.1418	1.034	0.145	140.4	72.8	95.5
0	0	0	0	0	0	0	0	0	0
2	167	0.0377	0.7963	0.0876	0.77	0.378	176.1	35.8	108.5
2	167	0.0566	0.7225	0.0511	0.287	0.223	69.3	-70.9	132.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	167	0.0349	0.6315	0.073	0.672	0.319	44.7	78.8	86.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	167	0.0361	1.1473	0.1255	1.093	0.385	102.1	113.8	87.6
2	167	0.0491	0.8954	0.0729	0.472	0.315	40.4	-149.4	90.6
0	0	0	0	0	0	0	0	0	0
2	167	0.0353	0.3852	0.0431	0.384	0.416	98.4	113.2	63.5
2	167	0.0194	0.0894	0.0184	0.303	0.476	85.1	105.1	61.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	167	0.0288	0.2258	0.0305	0.328	0.568	127.6	99	40.4
2	167	0.0114	0.0173	0.0062	0.175	0.782	38.3	-151.3	97.3
0	0	0	0	0	0	0	0	0	0
2	167	0.032	0.1544	0.0193	0.192	0.528	105.5	-28.4	159.3
2	167	0.02	0.0875	0.0175	0.279	0.557	102.7	-32	129.1
3	169	0.0246	0.1535	0.0249	0.322	0.338	80.9	41.9	78.9
2	2	0.03	0.2364	0.0317	0.337	0.191	141.6	-152.7	62.2
2	2	0.0564	0.5405	0.0383	0.216	0.191	82.1	-150.8	41.5
2	2	0.0503	0.8444	0.0788	0.594	0.199	107.8	178.1	45
2	2	0.0458	0.2475	0.0216	0.15	0.14	71.7	23.2	101.9
2	2	0.0327	0.4328	0.0539	0.536	0.137	129.1	-53.7	114
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	4	0.0224	0.0783	0.014	0.198	0.31	72.1	-179.2	57.2
0	0	0	0	0	0	0	0	0	0
3	4	0.0269	0.0607	0.009	0.107	0.365	98	-36	95.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	4	0.048	0.1892	0.0158	0.105	0.357	100.9	127.6	80.2
0	0	0	0	0	0	0	0	0	0
3	10	0.0308	0.1417	0.0184	0.191	0.322	55.7	-23.4	81.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	14	0.0228	0.0921	0.0162	0.226	0.401	29.8	27.3	121.7
3	14	0.0163	0.0351	0.0086	0.168	0.404	80.4	11.3	95.3
3	14	0.0128	0.0115	0.0036	0.089	0.367	58.1	173	124.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	14	0.0355	0.3015	0.0339	0.304	0.327	34.1	70.4	99.4
