order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0319	0.2073	0.0331	0.438	0	0	-67.4	2.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0166	0.0634	0.0141	0.252	0.089	41.9	35.3	73.8
2	43	0.0268	0.0726	0.0108	0.129	0.047	90.6	-31.4	44.9
1	1	0.0149	0.065	0.0157	0.305	0.084	120.1	-170.3	113.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0187	0.1128	0.026	0.482	0.104	44.4	27	83
0	0	0	0	0	0	0	0	0	0
2	4	0.0178	0.02	0.0052	0.113	0.191	39	-67.1	141.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	11	0.0178	0.0192	0.0043	0.077	0.101	76.2	37.4	109.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0168	0.0236	0.0056	0.106	0.142	75.4	64.3	101.5
0	0	0	0	0	0	0	0	0	0
3	13	0.0161	0.0203	0.005	0.1	0.181	113.8	-23.4	91.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	11	0.0142	0.0148	0.0042	0.093	0.109	59.2	-149.9	79.7
2	11	0.0232	0.1099	0.0189	0.26	0.109	28.4	170	95.6
3	31	0.0135	0.0122	0.0036	0.085	0.075	106.4	-10.7	79.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	11	0.017	0.0258	0.0063	0.125	0.166	13.9	119.7	79.6
2	11	0.0337	0.1387	0.0165	0.156	0.152	41.3	157.1	82.8
3	40	0.0087	0.0022	0.0011	0.046	0.178	105.6	-72.8	25.3
1	1	0.0283	0.0962	0.0166	0.256	0.011	56.5	-42.1	111.7
2	43	0.0273	0.0881	0.0129	0.15	0.018	176	-8.9	71
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0214	0.0342	0.0077	0.146	0.129	0	-171.1	14.9
