order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0313	0.2295	0.0347	0.428	0	0	-32	88.6
1	1	0.03	0.0788	0.0105	0.111	0.017	85.2	-117.4	69.1
2	153	0.025	0.2264	0.0362	0.461	0.041	73.7	21.5	52.4
1	1	0.0226	0.5982	0.102	1.412	0.016	78.9	-99.3	21.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0197	0.1162	0.0251	0.435	0.077	71.9	106	29.6
0	0	0	0	0	0	0	0	0	0
1	1	0.0226	0.0646	0.0114	0.161	0.03	42.6	-94.8	28.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0165	0.0229	0.0056	0.108	0.064	81.5	110.8	131
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0167	0.2584	0.0498	0.776	0.096	73.3	44	39.7
2	4	0.0181	0.0479	0.0114	0.22	0.089	166	150.5	60.4
3	13	0.0102	0.0191	0.0057	0.145	0.168	153.7	43.9	78.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	13	0.0203	0.0498	0.0113	0.218	0.169	132.1	36	118.1
3	13	0.022	0.0803	0.0146	0.212	0.169	67.5	-75.9	59.5
3	13	0.017	0.0322	0.0076	0.142	0.167	29	173.6	21.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	28	0.018	0.0504	0.0101	0.163	0.162	88.1	166.4	25.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
