order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0529	0.4599	0.0439	0.346	0	0	140.5	17.7
0	0	0	0	0	0	0	0	0	0
1	1	0.0316	0.1738	0.022	0.222	0.131	93.5	-49.7	113.9
0	0	0	0	0	0	0	0	0	0
1	1	0.0338	0.5239	0.0761	0.915	0.142	112.9	-123.1	70.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0104	0.0068	0.0027	0.09	0.197	75.1	125.7	102.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0103	0.0104	0.004	0.12	0.233	48.1	139.8	100.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	51	0.035	0.2063	0.0236	0.215	0.364	81	-98.5	71.4
2	5	0.02	0.0309	0.0062	0.099	0.417	126.7	56.6	153.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	24	0.0188	0.0357	0.0076	0.129	0.398	104.9	-33.9	147.4
0	0	0	0	0	0	0	0	0	0
2	5	0.0175	0.0306	0.007	0.127	0.48	58.8	62.7	110.7
0	0	0	0	0	0	0	0	0	0
3	32	0.0166	0.035	0.0088	0.176	0.472	106.2	-54.6	110.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0177	0.0567	0.014	0.276	0.513	46.1	-120.1	95.6
0	0	0	0	0	0	0	0	0	0
2	5	0.0264	0.0274	0.0041	0.05	0.515	65.5	17.9	57.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.031	0.1216	0.0172	0.205	0.121	70.9	48.7	137.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0288	0.2127	0.0348	0.503	0.215	59.8	41.1	64.3
