order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0283	0.2363	0.0379	0.493	0	0	11	78.5
1	1	0.019	0.1521	0.0351	0.651	0.026	96.2	-156.7	48.2
0	0	0	0	0	0	0	0	0	0
2	118	0.0171	0.0388	0.0091	0.169	0.035	38.4	137.6	106.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	118	0.0166	0.0863	0.0216	0.43	0.04	67.6	-10	14.5
2	118	0.0153	0.0126	0.0031	0.061	0.033	11.9	-11.9	79
2	2	0.0343	0.9601	0.112	1.039	0.079	79.4	-50.7	88.3
2	2	0.0187	0.0637	0.0136	0.232	0.141	168.6	-149.5	74.7
2	2	0.0159	0.0397	0.0094	0.177	0.148	109.4	43.5	144.4
2	2	0.0116	0.0066	0.0027	0.095	0.131	58.4	164.7	41.4
2	118	0.0149	0.0266	0.008	0.195	0.027	106.9	-111.7	93.5
3	9	0.0198	0.0557	0.0112	0.181	0.096	27.2	-44.6	61.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	118	0.0203	0.0307	0.006	0.095	0.038	46.8	-42.6	102.2
0	0	0	0	0	0	0	0	0	0
2	118	0.0149	0.031	0.0083	0.177	0.03	167.5	-172.3	87
3	13	0.0331	0.0723	0.0087	0.084	0.028	5.7	-106.3	91.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	118	0.0289	0.2792	0.0387	0.427	0.027	107.2	102	42
0	0	0	0	0	0	0	0	0	0
4	21	0.0282	0.039	0.006	0.078	0.022	58.7	152.1	108.1
3	9	0.0227	0.1055	0.0169	0.218	0.158	171.3	152.9	82.4
3	7	0.0157	0.0256	0.0076	0.192	0.11	36.2	-140	25.3
3	28	0.016	0.0237	0.0059	0.116	0.072	99	-50.1	38.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	120	0.0104	0.008	0.0031	0.095	0.139	106.1	1.7	142.3
0	0	0	0	0	0	0	0	0	0
3	9	0.021	0.0582	0.0127	0.227	0.146	113.6	52.2	99.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	118	0.0125	0.011	0.0041	0.126	0.103	89.1	170.8	31.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	9	0.0198	0.113	0.0243	0.426	0.193	130.7	-162.2	161.1
0	0	0	0	0	0	0	0	0	0
0	0	0.0198	0.0132	0.0027	0.043	0.1	0	20.4	30.4
0	0	0	0	0	0	0	0	0	0
2	2	0.015	0.0224	0.006	0.126	0.155	133.9	-78.7	113
0	0	0	0	0	0	0	0	0	0
3	7	0.0189	0.046	0.0097	0.164	0.152	82.2	-21.5	112
3	7	0.0154	0.0243	0.0063	0.13	0.169	41.9	-106	154
4	32	0.0117	0.0079	0.0027	0.073	0.187	19.5	-111.4	78
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	120	0.0135	0.0102	0.0035	0.1	0.139	140.6	73	111.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	9	0.0186	0.1193	0.0167	0.198	0.204	93.7	-66.5	109.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	7	0.0072	0.0045	0.0025	0.11	0.212	122.4	145.3	115.6
0	0	0	0	0	0	0	0	0	0
0	0	0.0299	0.0681	0.0091	0.097	0.102	0	-108.2	43.1
4	60	0.005	0.0012	0.001	0.063	0.118	107	-21.3	54.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	49	0.0091	0.0042	0.0022	0.096	0.164	60.6	-66.6	42.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	9	0.0138	0.0191	0.0052	0.112	0.214	43.6	30.8	136
2	2	0.005	0.0009	0.0008	0.048	0.178	42.2	3.6	56.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	66	0.0157	0.0386	0.0098	0.198	0.19	115	-116.2	59.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	78	0.0176	0.0209	0.0047	0.085	0.186	132.6	171.5	101.6
0	0	0	0	0	0	0	0	0	0
3	9	0.0174	0.0972	0.0188	0.297	0.199	100.9	-130.3	29.2
2	2	0.015	0.035	0.0105	0.26	0.175	74.7	-99.2	15.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	93	0.0143	0.0109	0.0035	0.095	0.207	75.2	-174.6	134.2
0	0	0	0	0	0	0	0	0	0
2	2	0.0183	0.0368	0.008	0.14	0.259	64	130.7	51.4
0	0	0	0	0	0	0	0	0	0
3	9	0.0229	0.0375	0.0065	0.091	0.191	14.5	46.2	127.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	9	0.0172	0.029	0.006	0.1	0.121	87.3	67.4	12.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	113	0.0114	0.0137	0.0049	0.141	0.161	72.7	113.1	158
0	0	0	0	0	0	0	0	0	0
1	1	0.019	0.1818	0.0442	0.886	0.069	124.9	-91.9	141.5
0	0	0	0	0	0	0	0	0	0
2	118	0.0166	0.0706	0.019	0.414	0.032	108.9	129.3	43
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	13	0.0142	0.0114	0.0032	0.072	0.03	61.9	-144.2	38
