order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.034	0.1944	0.0335	0.486	0	0	-97.2	13.6
1	1	0.0206	0.0444	0.0101	0.188	0.028	77.5	-19.2	80
1	1	0.0219	0.0185	0.0035	0.052	0.089	59.9	-172.2	46.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0258	0.2168	0.0336	0.415	0.189	98.3	-140.6	91
0	0	0	0	0	0	0	0	0	0
2	7	0.0192	0.0353	0.0072	0.118	0.193	101.2	-23.5	23.2
0	0	0	0	0	0	0	0	0	0
2	7	0.0234	0.0612	0.0111	0.16	0.187	48.3	-92.4	85.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	7	0.0242	0.052	0.0107	0.188	0.193	61.2	-95.3	51.8
0	0	0	0	0	0	0	0	0	0
2	7	0.0134	0.0319	0.0077	0.149	0.168	50.3	-107.3	115.7
2	7	0.005	0.0011	0.0009	0.054	0.153	45.6	-83.4	97.5
