order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0328	0.8001	0.0845	0.718	0	0	-24.8	14.4
1	1	0.0251	0.0955	0.0174	0.266	0.083	30.9	-93.5	76.3
0	0	0	0	0	0	0	0	0	0
2	41	0.0293	0.056	0.0076	0.083	0.943	114.3	101.3	101.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	41	0.0374	0.0736	0.0079	0.067	0.79	57.8	35.6	66
2	41	0.0276	0.1008	0.0146	0.167	0.614	84.8	14.2	24.5
0	0	0	0	0	0	0	0	0	0
2	41	0.0264	0.103	0.016	0.197	0.583	89.9	5.9	16.6
0	0	0	0	0	0	0	0	0	0
2	41	0.0257	0.0795	0.0124	0.153	0.497	58.2	54.9	158.6
3	42	0.0176	0.0171	0.0039	0.07	0.429	102.8	-12.9	28.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	12	0.0184	0.0375	0.0082	0.141	0.421	159.5	145.6	33.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	41	0.031	0.1393	0.018	0.185	0.408	77.1	-107.2	42.6
0	0	0	0	0	0	0	0	0	0
2	41	0.0146	0.0321	0.0077	0.149	0.418	70.4	-173.5	41.7
0	0	0	0	0	0	0	0	0	0
3	21	0.0215	0.0287	0.0053	0.079	0.429	146	80.9	104.1
2	41	0.0438	0.2611	0.0238	0.173	0.406	96.2	113.9	104
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	41	0.0183	0.0171	0.0037	0.065	0.331	90.5	156.7	31.6
0	0	0	0	0	0	0	0	0	0
2	41	0.029	0.0551	0.0076	0.084	0.319	104	-91.2	117
0	0	0	0	0	0	0	0	0	0
2	41	0.02	0.0427	0.0085	0.136	0.329	25.9	75.4	86.2
2	41	0.0112	0.0082	0.0032	0.105	0.319	66	-80.6	114.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0335	2.8823	0.3771	4.053	0.504	67.9	25.5	48
2	41	0.005	0.0034	0.0027	0.175	0.518	23.8	3.1	130.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.02	0.0117	0.0023	0.037	0.468	0	98.6	55.1
3	26	0.0226	0.0387	0.0068	0.095	0.421	75.9	15	42.4
