order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0154	0.1802	0.04	0.714	0	0	124.7	67.9
0	0	0	0	0	0	0	0	0	0
1	1	0.0194	0.1902	0.0392	0.642	0.112	88.4	121.6	110.9
2	3	0.0205	0.0255	0.005	0.078	0.125	40.3	167.3	55.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0235	0.0332	0.0057	0.077	0.131	83.9	-104.1	64
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0193	0.0455	0.0095	0.156	0.149	110.3	139.7	125.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0182	0.0297	0.0065	0.114	0.265	122.1	-36.8	46.6
