order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0327	0.3228	0.0416	0.446	0	0	100.6	55.9
1	1	0.0294	0.1528	0.023	0.282	0.051	74.6	152.7	144.5
1	1	0.0209	0.0356	0.007	0.108	0.057	36.4	-91.8	80.2
0	0	0	0	0	0	0	0	0	0
3	89	0.0257	0.1178	0.0213	0.317	0.078	137.9	111.7	89.1
1	1	0.0194	0.1516	0.0272	0.391	0.089	132.8	164.7	113.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	88	0.0223	0.0659	0.0121	0.178	0.02	47.8	70.1	74
0	0	0	0	0	0	0	0	0	0
3	89	0.019	0.0655	0.0144	0.253	0.162	124.3	-78.5	117.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.02	0.0796	0.0161	0.259	0.045	35.5	69.2	49.7
1	1	0.0252	0.3882	0.0616	0.777	0.062	32	17.5	81
2	6	0.0185	0.0324	0.0081	0.172	0.082	155.8	65.2	19.1
0	0	0	0	0	0	0	0	0	0
2	88	0.0165	0.0614	0.0146	0.275	0.034	70.5	-98.7	63.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.0222	0.0462	0.0083	0.12	0.038	166.6	-70.4	110
2	6	0.0248	0.092	0.0148	0.19	0.043	33.8	60	67.1
3	18	0.0157	0.0311	0.0079	0.161	0.029	93.3	147.4	26.1
0	0	0	0	0	0	0	0	0	0
4	5	0.0165	0.0183	0.0045	0.086	0.132	47.9	91.5	104.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.026	0.101	0.0155	0.19	0.067	0	124.2	27.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	88	0.0245	0.046	0.0075	0.098	0.016	66.6	-176.7	154.6
0	0	0	0	0	0	0	0	0	0
4	5	0.021	0.051	0.0097	0.148	0.142	163.7	-80.7	88.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	88	0.005	0.0022	0.0017	0.111	0.029	20.6	-17.3	87.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	15	0.027	0.0952	0.0141	0.167	0.097	118.8	103.5	107.1
2	15	0.0214	0.0661	0.0156	0.31	0.096	59.3	71.4	46.9
0	0	0	0	0	0	0	0	0	0
4	11	0.0178	0.0187	0.0042	0.075	0.141	124	129	67.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	15	0.0114	0.0086	0.003	0.084	0.089	83.2	-99	81.2
2	15	0.024	0.1005	0.0202	0.342	0.094	91.8	82.1	33.8
0	0	0	0	0	0	0	0	0	0
2	88	0.0158	0.0294	0.0084	0.204	0.05	54.7	-56.2	100.6
0	0	0.0279	0.0531	0.0076	0.087	0.112	0	-101.1	120.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	51	0.0139	0.0189	0.0054	0.124	0.077	55.7	144.1	14.6
0	0	0	0	0	0	0	0	0	0
3	89	0.005	0.0018	0.0014	0.09	0.253	136.6	-45.7	122.9
0	0	0	0	0	0	0	0	0	0
3	49	0.0201	0.029	0.0058	0.092	0.144	28	-14.1	110
0	0	0	0	0	0	0	0	0	0
3	43	0.0136	0.0137	0.004	0.095	0.165	106.1	-22.6	26.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	51	0.0205	0.0622	0.0122	0.189	0.073	26.5	-67	46.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	89	0.0212	0.0452	0.0085	0.128	0.236	80.6	60.7	71.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	89	0.0167	0.0222	0.006	0.136	0.244	146.5	-36.6	52.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	89	0.0141	0.0317	0.0068	0.118	0.23	49.4	156.7	102.9
0	0	0	0	0	0	0	0	0	0
3	89	0.0174	0.0323	0.0074	0.136	0.27	81.8	-124.9	101.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	89	0.0178	0.0262	0.0059	0.105	0.328	109	5.4	88.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0296	0.4433	0.0723	0.97	0.023	43.6	72.9	91
2	88	0.0276	0.4613	0.0769	1.045	0.018	146.8	-95.8	57.6
2	6	0.0093	0.0065	0.0027	0.092	0.045	137.8	-85.6	121.6
0	0	0	0	0	0	0	0	0	0
0	0	0.0282	0.0777	0.011	0.124	0.015	0	-161.1	77.3
3	89	0.0094	0.0093	0.0043	0.172	0.108	74.9	-56.3	121.2
3	9	0.0212	0.0526	0.0099	0.149	0.022	21.2	91.4	67
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0366	0.0716	0.0078	0.068	0.048	0	101.4	89.7
4	93	0.0162	0.0552	0.0136	0.267	0.054	42.4	94	84
