order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0363	0.8015	0.0779	0.613	0	0	-170.1	57.9
1	1	0.0259	0.055	0.0085	0.104	0.036	96.9	18.6	68.1
1	1	0.0185	0.0286	0.0062	0.106	0.008	39.7	165	77.6
1	1	0.0344	0.8333	0.0932	0.831	0.167	96.5	-103	106.8
1	1	0.0313	0.3468	0.0449	0.463	0.072	84.2	161.8	75.9
2	24	0.0345	0.2287	0.0265	0.245	0.194	80.9	68.1	28.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	24	0.0287	0.0879	0.0122	0.136	0.182	158.5	-32.5	86.2
2	4	0.0387	0.1946	0.0201	0.166	0.124	116.2	145.2	71.1
2	4	0.0262	0.2346	0.0323	0.357	0.171	53.6	-37.9	108
2	4	0.0312	0.1887	0.0242	0.246	0.072	71.3	-25	45.4
2	4	0.0326	0.3534	0.0468	0.501	0.077	148.1	-5.8	77.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	24	0.0353	0.1118	0.0127	0.114	0.235	113.9	-35.4	121
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0337	0.0615	0.0073	0.069	0.146	69.3	-40.1	36.7
1	1	0.0356	0.9517	0.1069	0.96	0.192	29	-125.1	64.5
2	4	0.0279	0.1117	0.016	0.183	0.058	57.7	-108.8	75.5
2	5	0.0355	0.1595	0.0189	0.179	0.09	112.5	122.2	62.6
2	24	0.0106	0.0199	0.0075	0.225	0.303	27.3	0	34.9
3	27	0.0375	0.1621	0.0173	0.147	0.32	70.9	-166.6	64.5
