order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0169	0.1565	0.0318	0.532	0	0	44.5	75.3
0	0	0	0	0	0	0	0	0	0
1	1	0.0161	0.0199	0.005	0.098	0.001	58.3	116.6	101.3
1	1	0.0194	0.0888	0.0213	0.427	0.021	67.2	44.3	77.5
2	4	0.0183	0.0412	0.009	0.157	0.027	54.1	-54.6	93.2
0	0	0	0	0	0	0	0	0	0
2	4	0.0115	0.008	0.0028	0.077	0.034	144.4	169.9	96
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	5	0.0172	0.0212	0.0049	0.092	0.075	50.8	-14.1	72.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.019	0.0414	0.0087	0.146	0.114	87.6	-11.9	88.9
0	0	0	0	0	0	0	0	0	0
1	1	0.0164	0.1627	0.0436	0.941	0.115	91.1	164.2	95.4
2	16	0.0148	0.0641	0.0168	0.35	0.11	9.1	159.8	87.4
3	17	0.0148	0.0226	0.0061	0.132	0.13	85.1	-98.7	97.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	16	0.0147	0.1058	0.0316	0.762	0.141	40	157.9	96.1
2	16	0.0155	0.016	0.0041	0.085	0.145	83.3	-49.2	121.9
3	24	0.0191	0.0507	0.0106	0.177	0.141	47.5	-155.6	85.9
2	16	0.0152	0.0119	0.0036	0.094	0.149	80.9	-23	96.5
2	16	0.018	0.046	0.0102	0.181	0.111	147.9	-113.8	72.3
3	27	0.0145	0.0135	0.0037	0.082	0.149	59.6	36.2	116.5
0	0	0	0	0	0	0	0	0	0
2	16	0.015	0.0359	0.0101	0.226	0.077	87	-148.5	84.6
2	16	0.0152	0.0447	0.0128	0.294	0.104	83	0.4	140
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	24	0.0167	0.0372	0.0089	0.17	0.122	124	-19.6	108.4
0	0	0	0	0	0	0	0	0	0
2	16	0.012	0.0261	0.0089	0.249	0.054	101.1	179.7	88.9
3	24	0.0168	0.0834	0.0199	0.378	0.122	94	-131.3	61.2
0	0	0	0	0	0	0	0	0	0
2	16	0.0124	0.0143	0.0044	0.106	0.05	48.4	36.3	67.4
2	16	0.005	0.002	0.0016	0.103	0.053	97.4	-166.7	94.3
4	38	0.0133	0.0135	0.0041	0.097	0.132	55.2	176.2	85.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	24	0.0127	0.0224	0.007	0.172	0.098	56	46.4	73
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	24	0.0223	0.1178	0.0211	0.302	0.118	52.3	-114.6	51.3
