order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.1473	6.6917	0.2203	0.7	0	0	42.6	69
1	1	0.0335	2.0496	0.2322	2.122	0.154	40.5	53.9	89.1
1	1	0.0324	0.3415	0.0444	0.462	0.321	58.9	126.7	13.7
2	164	0.0558	2.1217	0.2576	2.733	0.288	40.5	13.2	96.2
2	164	0.0344	0.1888	0.022	0.204	0.264	92.8	104.3	106.8
2	164	0.0293	8.0754	0.5107	2.944	0.358	22.6	16.8	91.9
2	164	0.0351	1.2041	0.1518	1.534	0.536	74.4	118.9	57.3
2	164	0.0342	0.3514	0.0444	0.457	0.474	67.1	-33.9	86.2
2	164	0.0254	0.0897	0.0149	0.2	0.756	130.4	-151.2	118.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	4	0.0251	0.1306	0.0208	0.263	0.382	91.9	-70.1	119.7
3	4	0.0266	0.0278	0.0042	0.05	0.422	151.7	-149	97.4
4	167	0.0249	0.0425	0.0068	0.088	0.425	73	54.6	163.4
3	6	0.0309	0.4365	0.0577	0.609	0.45	19	18.4	104.1
3	6	0.0272	0.0399	0.0058	0.068	0.491	67.8	-12.6	128.1
0	0	0	0	0	0	0	0	0	0
3	7	0.0287	0.0916	0.0128	0.141	1.426	70.8	71.6	70.1
3	8	0.0299	0.0603	0.0081	0.086	0.471	122.9	64.7	143
3	166	0.0265	0.0553	0.0083	0.1	0.779	126.6	168.8	28.5
3	166	0.026	0.0541	0.0083	0.102	0.761	54.1	-33.5	131.3
3	6	0.031	0.0969	0.0125	0.129	0.649	122.9	-42.9	45.1
3	6	0.0198	0.0425	0.0086	0.138	0.654	92.8	-80.8	24.9
3	6	0.0296	0.1643	0.0239	0.28	0.631	115.5	-95.2	122.4
3	6	0.0293	0.1118	0.0153	0.166	0.634	36.2	48.1	97.5
3	6	0.0411	0.1705	0.0166	0.129	0.657	42.9	-34.5	58.2
3	6	0.0193	0.062	0.0121	0.19	0.686	58.1	-25.4	92.5
0	0	0	0	0	0	0	0	0	0
2	164	0.0337	0.2372	0.0281	0.266	0.818	178.8	-146.8	93.1
3	166	0.0186	0.0644	0.0109	0.154	0.767	163.1	44.3	80.9
3	4	0.022	0.048	0.0087	0.126	0.461	82.4	-100.9	107.5
4	18	0.0125	0.0099	0.0034	0.099	0.48	46.6	49	166.3
4	24	0.0303	0.0924	0.0122	0.128	0.628	59.8	27	82.5
0	0	0	0	0	0	0	0	0	0
4	26	0.0283	0.1348	0.019	0.214	0.649	53	-61.3	164.1
0	0	0	0	0	0	0	0	0	0
