order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0281	0.281	0.0458	0.63	0	0	14.8	12.1
1	1	0.0183	0.0542	0.0115	0.193	0.055	27.6	-60.3	48.3
0	0	0	0	0	0	0	0	0	0
1	1	0.0198	0.0633	0.0128	0.205	0.108	79.6	-175.6	117.7
2	4	0.005	0.0029	0.0023	0.149	0.04	135.1	5.8	31.3
1	1	0.0167	0.1189	0.0273	0.506	0.205	112.5	-105.7	80.5
1	1	0.0268	0.0394	0.0059	0.07	0.138	70.1	113.9	105.8
0	0	0	0	0	0	0	0	0	0
1	1	0.0173	0.029	0.0073	0.147	0.208	150.9	-110.2	83.5
2	9	0.0186	0.0601	0.0129	0.22	0.205	101	163.1	125.7
0	0	0	0	0	0	0	0	0	0
1	1	0.0118	0.0246	0.0087	0.248	0.198	26.9	97.1	93.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.0234	0.0594	0.0102	0.138	0.323	86.8	49.7	68
0	0	0	0	0	0	0	0	0	0
1	1	0.005	0.0018	0.0014	0.091	0.203	38.3	138.5	63.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.027	0.0385	0.0057	0.067	0.122	0	140.7	137.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0303	0.1334	0.0176	0.185	0.122	160.5	32.2	113.4
