order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0343	0.255	0.0366	0.422	0	0	-116.9	21.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0226	0.537	0.1015	1.558	0.09	167.2	-106.6	92.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0167	0.0173	0.0041	0.079	0.09	131.4	-112	160.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0119	0.0141	0.005	0.145	0.127	48.1	-62.7	4
1	1	0.0212	0.0419	0.0079	0.119	0.116	71.8	92.9	101
0	0	0	0	0	0	0	0	0	0
2	3	0.005	0.0031	0.0025	0.16	0.203	39.6	-144.8	135.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0169	0.0344	0.0081	0.153	0.199	24.8	-78.8	59.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.005	0.0021	0.0017	0.106	0.239	114.7	-104.6	141.9
2	3	0.0301	0.0697	0.0093	0.098	0.263	102.6	116.3	174.5
0	0	0	0	0	0	0	0	0	0
2	3	0.0226	0.1415	0.0262	0.387	0.289	63.4	155.6	93.4
2	3	0.0064	0.0043	0.0027	0.139	0.27	25.7	169.2	23.8
2	3	0.0168	0.0321	0.0076	0.144	0.288	83	-99	35.5
2	3	0.0214	0.1151	0.0215	0.32	0.279	47.5	-113.8	71.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0168	0.0451	0.0107	0.202	0.269	24.6	-103.1	144.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0162	0.0653	0.0139	0.237	0.284	153.8	72.2	69.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0216	0.0597	0.0111	0.163	0.182	145.6	107.6	99.6
0	0	0	0	0	0	0	0	0	0
2	3	0.0148	0.0196	0.0053	0.114	0.236	38	-97.3	75
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0236	0.037	0.0063	0.085	0.23	68.6	26.6	47.3
3	45	0.0176	0.039	0.0101	0.221	0.354	55	-63.5	34.5
0	0	0	0	0	0	0	0	0	0
4	67	0.0168	0.0289	0.0069	0.131	0.373	123.3	30.2	105.6
1	1	0.0251	0.0758	0.0139	0.217	0.072	69.8	178.8	129.4
