order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0186	0.2763	0.0484	0.69	0	0	-14.6	24.5
1	1	0.0177	0.133	0.031	0.576	0.023	87.6	-164.8	66.2
1	1	0.0313	0.0869	0.0111	0.113	0.07	139.6	-163.8	110.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0338	0.0358	0.0042	0.04	0.094	17.3	-8.4	92.6
0	0	0	0	0	0	0	0	0	0
1	1	0.02	0.0776	0.0154	0.242	0.144	52.7	55.7	77.4
0	0	0	0	0	0	0	0	0	0
1	1	0.0156	0.0676	0.0163	0.316	0.092	27	-31.6	101.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	10	0.0202	0.0478	0.0095	0.149	0.068	97	70.3	90.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	8	0.019	0.031	0.0065	0.11	0.151	75.3	-3	158.6
