order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0461	0.4634	0.0464	0.391	0	0	-84.1	31.9
1	1	0.0343	1.0289	0.1119	0.974	0.123	72.9	47.6	40.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0219	0.054	0.0099	0.143	0.105	38.4	-88.5	53.6
0	0	0	0	0	0	0	0	0	0
1	1	0.02	0.0397	0.0079	0.126	0.177	36.6	-77.9	29.3
1	1	0.0218	0.1703	0.0328	0.506	0.191	37.9	-97.3	58.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0325	0.4374	0.0601	0.675	0.182	64.6	134.7	149.6
2	2	0.0198	0.0283	0.0057	0.092	0.226	119.1	-119.9	37.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	194	0.0331	0.1216	0.0147	0.142	0.31	95.1	35	47.7
0	0	0	0	0	0	0	0	0	0
4	197	0.0266	0.1654	0.0258	0.321	0.197	85	10.9	66.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0318	0.8038	0.111	1.235	0.195	76.8	-162.6	87.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0358	0.2473	0.0331	0.369	0.205	101.6	-5.3	49.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	11	0.0249	0.0756	0.0122	0.155	0.135	122.7	172.7	111.9
3	11	0.0229	0.1309	0.0199	0.244	0.13	156.1	152.6	118.2
3	11	0.0214	0.0432	0.0081	0.12	0.13	22.9	20.3	43.6
3	11	0.0154	0.0271	0.0067	0.133	0.13	26.3	5.8	108.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	11	0.0313	0.1304	0.0167	0.169	0.232	54.5	-134.1	161.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	194	0.0314	0.1156	0.0147	0.15	0.323	88.3	102.6	49.7
3	194	0.0332	0.1696	0.0204	0.196	0.313	27.5	20.6	88.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
5	17	0.0252	0.0936	0.0148	0.187	0.209	67	-60.9	82.8
0	0	0	0	0	0	0	0	0	0
5	17	0.005	0.0021	0.0017	0.107	0.218	120.3	-69.9	98.6
0	0	0	0	0	0	0	0	0	0
2	8	0.022	0.0978	0.0178	0.256	0.224	101.8	148.8	90.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	21	0.0501	0.1022	0.0082	0.052	0.548	121.6	-154.4	120.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	198	0.0165	0.0248	0.006	0.116	0.251	77.9	-40.6	93.9
4	198	0.0344	0.0351	0.0041	0.038	0.254	110.8	165.1	47.2
4	198	0.005	0.0047	0.0037	0.239	0.272	15.4	-92.8	74.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0176	0.0237	0.0054	0.097	0.22	48.7	-16.5	145.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	24	0.0245	0.0595	0.0097	0.127	0.338	53	99.2	166.4
0	0	0	0	0	0	0	0	0	0
4	199	0.032	0.1402	0.0195	0.232	0.253	94.4	169.9	50.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	11	0.0213	0.0724	0.0132	0.191	0.271	81.4	-30.4	86.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	194	0.0332	0.1779	0.023	0.244	0.257	77.2	81.6	73.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	197	0.0226	0.0415	0.0083	0.139	0.141	73.3	54.2	135.1
0	0	0	0	0	0	0	0	0	0
2	8	0.023	0.1575	0.0273	0.378	0.212	82.4	171	104.3
2	8	0.0111	0.0082	0.0029	0.085	0.226	104.4	163.1	117.7
2	8	0.0248	0.0258	0.0042	0.053	0.255	130.4	146.2	144.2
2	8	0.0205	0.1077	0.0221	0.361	0.256	112.9	141.8	134.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	21	0.0261	0.051	0.0078	0.095	0.358	57.7	-114.1	68.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	21	0.028	0.2267	0.034	0.411	0.494	118.5	82.2	92.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	21	0.0111	0.0117	0.0042	0.12	0.433	154.6	-144.2	51.8
