order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0588	5.8573	0.2757	1.155	0	0	-50.5	18.6
1	1	0.032	0.2677	0.0372	0.431	0.252	96	165.1	63.6
1	1	0.0355	0.2387	0.0311	0.337	0.523	43	-169.3	58.4
1	1	0.0178	0.0499	0.0112	0.2	0.495	3.1	-44.5	56
1	1	0.0235	0.2167	0.0259	0.275	0.716	106.5	162.2	65.8
1	1	0.0269	0.1309	0.0221	0.308	0.827	38.8	-141	45.8
1	1	0.0205	0.0731	0.0142	0.221	0.9	77.6	-79.5	146.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	50	0.0223	0.0836	0.015	0.213	1.069	150.6	167.2	97.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	50	0.0195	0.1377	0.0272	0.436	1.125	133.6	172.7	90.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	50	0.017	0.0374	0.0088	0.165	1.133	58.6	166.7	48.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	50	0.0195	0.0476	0.0097	0.158	1.283	48.1	-46	127.1
2	50	0.0173	0.0435	0.0101	0.186	1.206	36.9	-160.4	51.8
0	0	0	0	0	0	0	0	0	0
2	50	0.0175	0.0809	0.0165	0.279	1.301	128	-177.8	47.9
2	50	0.0207	0.1291	0.0219	0.3	1.309	117.6	-174	45.5
2	50	0.0253	0.1681	0.0264	0.332	1.415	29.9	-34	94.4
2	50	0.0287	0.0652	0.0091	0.1	1.519	129.1	172.7	125.5
2	50	0.0207	0.0395	0.0076	0.118	1.564	126.3	-154.8	68.7
2	50	0.0284	0.0695	0.0098	0.11	1.563	7.6	-86.2	19.2
2	50	0.0222	0.0616	0.011	0.157	1.729	140	155.4	75.8
2	50	0.0252	0.1434	0.0227	0.286	1.656	67.1	-38.3	80.8
2	50	0.0219	0.0239	0.0047	0.074	1.712	6.1	-114.3	151.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	52	0.0175	0.0296	0.0067	0.123	0.542	100.1	-70.1	110
0	0	0	0	0	0	0	0	0	0
3	26	0.0237	0.0278	0.0047	0.063	1.376	37.2	-88.7	48.4
3	27	0.0209	0.035	0.0067	0.102	1.412	77.8	-173.1	34.5
3	28	0.0138	0.0216	0.0063	0.144	1.413	17.6	-64.3	66.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	33	0.0206	0.0449	0.0087	0.135	1.555	164.1	-42.9	34.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0369	1.1586	0.1404	1.366	0.871	9.5	-31.9	39.4
2	2	0.0214	0.0637	0.0119	0.176	0.405	116.6	93.7	81
2	3	0.0194	0.0248	0.0051	0.084	0.572	119.6	156.4	138.3
2	5	0.0155	0.0218	0.0056	0.115	0.707	63	93.1	12.5
2	50	0.0236	0.1106	0.0187	0.255	1.765	136.3	159.7	87.4
3	15	0.0185	0.0753	0.0172	0.312	1.107	105.1	-55.8	66.2
0	0	0	0	0	0	0	0	0	0
3	27	0.0197	0.0502	0.0102	0.164	1.51	117.5	-97.7	119.1
3	54	0.0218	0.0391	0.0072	0.105	1.739	64.7	-88	71.3
