order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0348	0.3201	0.0374	0.353	0	0	15.7	85
1	1	0.0271	0.1926	0.0274	0.312	0.045	117.3	168.3	84.6
1	1	0.0241	0.0096	0.0016	0.021	0.015	97.1	42.4	136.1
1	1	0.0221	0.2333	0.0417	0.597	0.049	14.9	-80.2	70.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0233	0.1306	0.0215	0.282	0.004	24.6	34.9	85.7
0	0	0.0234	0.0532	0.0091	0.124	0.007	0	2.6	78.5
