order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0265	0.42	0.0586	0.71	0	0	-87.2	26
1	1	0.0226	0.2292	0.0457	0.737	0.091	75.9	-140.9	166.9
1	1	0.0294	0.1386	0.0238	0.353	0.095	84.1	20	158.3
0	0	0	0	0	0	0	0	0	0
1	1	0.0142	0.0312	0.0082	0.174	0.088	12.9	-47.9	67.2
0	0	0	0	0	0	0	0	0	0
2	2	0.0118	0.0772	0.0211	0.462	0.092	123.8	-117.8	62.2
0	0	0	0	0	0	0	0	0	0
2	5	0.0135	0.017	0.0051	0.12	0.089	26.7	9.4	91.2
1	1	0.017	0.0395	0.0092	0.169	0.103	171.7	25.7	91.5
3	7	0.0112	0.0121	0.0043	0.122	0.093	131.1	-111.7	114.2
0	0	0	0	0	0	0	0	0	0
1	1	0.0163	0.0988	0.0253	0.52	0.113	150.6	-170.7	90.2
1	1	0.0177	0.0515	0.0134	0.29	0.101	62.7	101.4	148.4
0	0	0	0	0	0	0	0	0	0
2	2	0.0282	0.0695	0.0099	0.112	0.097	52.6	87	82.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0213	0.049	0.0092	0.138	0.123	60.7	-110.4	102.7
2	14	0.0167	0.0519	0.0124	0.237	0.104	78.8	22.7	94.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.009	0.0109	0.005	0.187	0.102	116.4	162.3	99.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0145	0.0174	0.0048	0.105	0.115	125.7	120.5	46.8
3	7	0.015	0.0201	0.006	0.151	0.098	21.8	147.9	80.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0078	0.0053	0.0037	0.21	0.107	90.2	121.6	97.4
2	30	0.0086	0.0063	0.0032	0.134	0.08	135.2	34.5	93.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0184	0.0401	0.01	0.209	0.113	85.7	23.4	84.3
2	2	0.023	0.1088	0.019	0.263	0.026	158.4	110.5	77.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0294	0.1661	0.0226	0.244	0.117	23.9	-150.3	84.2
1	1	0.0162	0.2878	0.0742	1.531	0.111	25.6	56.9	91.8
1	1	0.0186	0.0242	0.0052	0.089	0.111	50.9	72.2	95.1
1	1	0.005	0.0024	0.0019	0.12	0.102	84.7	63.5	91.9
0	0	0	0	0	0	0	0	0	0
3	46	0.0206	0.0571	0.0111	0.172	0.114	12.3	16.3	80.1
0	0	0	0	0	0	0	0	0	0
3	7	0.0165	0.0286	0.0069	0.134	0.093	64.1	-149.3	54.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	55	0.028	0.0825	0.0134	0.178	0.119	171.7	3.4	101.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	60	0.0195	0.0458	0.0094	0.153	0.107	37.8	137.9	177.9
3	7	0.0117	0.0176	0.0059	0.159	0.092	129.2	150.6	82.2
3	55	0.0133	0.0153	0.0041	0.088	0.131	78.6	-14.2	9.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	7	0.0147	0.0222	0.007	0.187	0.093	89.4	-20.4	71.5
0	0	0	0	0	0	0	0	0	0
4	75	0.0346	0.2075	0.024	0.221	0.097	80	84.5	155.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0183	0.0164	0.0036	0.062	0.112	0	-120.6	70.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	56	0.0116	0.0142	0.0049	0.134	0.163	96.6	114.2	113.3
0	0	0	0	0	0	0	0	0	0
2	56	0.0249	0.0439	0.007	0.09	0.196	156.6	111.6	161.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	56	0.0155	0.0188	0.0049	0.1	0.184	91.3	3.4	103.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	56	0.0207	0.0735	0.0142	0.219	0.173	96.8	45.6	113.9
0	0	0	0	0	0	0	0	0	0
2	56	0.0131	0.1943	0.0614	1.546	0.269	73.5	142.3	138.2
2	56	0.0131	0.0203	0.0062	0.15	0.278	144	-152.5	97.7
0	0	0	0	0	0	0	0	0	0
3	98	0.0125	0.0399	0.0141	0.411	0.272	90.5	-58.3	103
2	56	0.0146	0.0134	0.0041	0.106	0.263	66.4	-28	61.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	98	0.0124	0.0162	0.0052	0.133	0.268	57.4	97.1	93.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	98	0.005	0.0023	0.0018	0.115	0.224	120.5	-65.1	65.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	56	0.011	0.0127	0.0046	0.133	0.297	42.1	-37.7	80.9
3	98	0.0124	0.0128	0.0041	0.106	0.24	34.7	-166.8	69.5
2	56	0.0326	0.1905	0.0234	0.228	0.299	100.4	-178	40.4
3	98	0.0209	0.1103	0.0211	0.321	0.217	81.8	108.6	96.3
3	98	0.005	0.0018	0.0015	0.094	0.215	30	106	103.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	127	0.0199	0.0679	0.0139	0.228	0.22	84.4	25	83.2
2	56	0.019	0.0622	0.0131	0.219	0.293	160.3	119.1	113.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	98	0.0166	0.107	0.0257	0.492	0.221	37	145.5	123.3
2	56	0.0221	0.0869	0.0157	0.226	0.209	113.4	-26.7	97.6
0	0	0	0	0	0	0	0	0	0
5	131	0.0185	0.0556	0.012	0.206	0.238	55.4	-105.6	84.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	127	0.0153	0.0289	0.0075	0.159	0.192	94.8	-145	85.4
0	0	0	0	0	0	0	0	0	0
0	0	0.0165	0.0269	0.0062	0.115	0.184	0	115	63.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	127	0.0199	0.046	0.0109	0.22	0.191	97.4	-143.6	94.5
0	0	0	0	0	0	0	0	0	0
3	98	0.0191	0.165	0.0346	0.576	0.22	63	69.2	141.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	98	0.0123	0.0205	0.0075	0.229	0.219	43	-34.1	124.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	56	0.0147	0.0154	0.0042	0.09	0.188	139.7	-41.8	107.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0215	0.058	0.0108	0.16	0.136	0	-19.4	15.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	154	0.0181	0.0399	0.009	0.16	0.157	82.6	132.9	114.7
3	98	0.0202	0.0341	0.0068	0.106	0.278	115.6	80.7	63.7
3	98	0.0118	0.0167	0.0063	0.199	0.278	123.2	-156.5	109.1
3	98	0.0274	0.1408	0.0206	0.239	0.277	50.9	-162.1	108
3	98	0.0172	0.0421	0.0098	0.182	0.276	50.7	129.1	91.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	98	0.0055	0.0028	0.0021	0.13	0.278	36.8	179.4	111.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	186	0.0076	0.0061	0.0032	0.136	0.262	144.1	28.1	85.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	188	0.0163	0.0274	0.0072	0.157	0.265	72.3	127.2	140.7
3	98	0.0118	0.0115	0.0039	0.106	0.27	24.8	138.5	101.5
3	98	0.0176	0.1449	0.033	0.597	0.282	84.9	-160.9	3.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	98	0.0186	0.122	0.0262	0.449	0.27	73	88.3	73.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	98	0.0117	0.0105	0.0036	0.097	0.277	70.5	-118.4	51.3
4	206	0.0177	0.0246	0.0056	0.1	0.194	61.9	-48.3	82
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	203	0.0167	0.1009	0.0256	0.519	0.241	139.8	152.4	101.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	203	0.0148	0.035	0.01	0.239	0.264	61.8	172.3	25.7
4	203	0.0167	0.0247	0.0059	0.113	0.247	23.3	-121	87.9
4	203	0.0167	0.0205	0.0049	0.093	0.241	125.5	88.4	137.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	206	0.0163	0.0306	0.0072	0.136	0.226	168.8	-34.9	74.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	203	0.0167	0.0214	0.0051	0.098	0.259	49.6	-17.5	81.5
4	203	0.005	0.0016	0.0013	0.081	0.256	84.6	-148.2	144.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
5	225	0.005	0.002	0.0016	0.1	0.208	152.1	92.2	102.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	206	0.0162	0.0435	0.0104	0.198	0.211	10.5	161	104
0	0	0	0	0	0	0	0	0	0
4	206	0.0177	0.0216	0.0049	0.088	0.175	84.5	168.3	104
0	0	0	0	0	0	0	0	0	0
5	229	0.0159	0.0161	0.0041	0.081	0.253	144	108.2	11.8
5	229	0.0159	0.0179	0.0053	0.133	0.238	122.3	-136	163.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
5	246	0.0196	0.0545	0.0111	0.181	0.211	93.4	-115.5	76.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
5	225	0.0236	0.0502	0.0085	0.115	0.239	94.4	43.5	93.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	203	0.0199	0.0572	0.0115	0.184	0.217	108.3	114.3	126.8
0	0	0	0	0	0	0	0	0	0
5	287	0.0224	0.0624	0.0111	0.158	0.268	81.4	134.7	123.4
2	3	0.005	0.0022	0.0018	0.114	0.061	37.3	-86.2	49.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	14	0.0167	0.0203	0.0054	0.12	0.105	106.8	-150.2	69.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	69	0.0259	0.0449	0.0069	0.085	0.106	78.2	-20.6	82.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	206	0.015	0.0218	0.0053	0.104	0.274	34.1	120.4	54.5
4	219	0.0111	0.0108	0.0039	0.111	0.278	72.8	143.4	68.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
5	233	0.0188	0.0359	0.0076	0.13	0.228	95.2	18.9	150.5
0	0	0.0109	0.0074	0.0026	0.075	0.285	0	127.2	110.7
