order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0407	0.3476	0.0385	0.348	0	0	146.9	13.6
1	1	0.0262	0.1552	0.0231	0.274	0.043	102.8	-11.9	78
1	1	0.0287	0.1736	0.0228	0.243	0.081	89.3	-29.3	77
1	1	0.023	0.0737	0.0128	0.178	0.064	96.2	-64.5	79.3
1	1	0.0294	0.1134	0.0156	0.171	0.14	143.4	161.9	102.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.027	0.1297	0.0203	0.253	0.252	97.7	67.7	67
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	11	0.0221	0.0348	0.0063	0.09	0.367	109.2	-89.2	74.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.02	0.0342	0.0068	0.109	0.198	74	8.3	108.3
2	2	0.0235	0.0693	0.0115	0.152	0.052	140.2	85.8	43.2
