order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0443	0.4969	0.0471	0.357	0	0	28.5	72
1	1	0.0295	0.2295	0.0315	0.345	0.088	43.9	-109.1	103.7
1	1	0.0266	0.2543	0.0344	0.375	0.095	109.4	-164.1	54.1
1	1	0.0357	0.4792	0.0552	0.507	0.078	105.1	102.8	120
1	1	0.0342	0.3335	0.0407	0.401	0.113	138.4	146.8	71.9
1	1	0.0237	0.3109	0.0478	0.596	0.125	105.3	25.7	45.6
0	0	0	0	0	0	0	0	0	0
2	225	0.0357	0.3397	0.0396	0.369	0.158	122.4	35.8	74.2
2	225	0.0246	0.6316	0.0801	0.821	0.155	123.7	71	21
2	225	0.0253	0.1209	0.0189	0.235	0.145	60.2	168.4	50.5
2	225	0.017	0.0372	0.0087	0.162	0.169	53.5	-70.1	11.7
2	225	0.0261	0.0822	0.0126	0.154	0.16	82.9	-19.2	108.8
0	0	0	0	0	0	0	0	0	0
2	225	0.0331	0.1158	0.014	0.135	0.166	80.2	-169.6	97.5
2	225	0.0356	1.3051	0.1473	1.325	0.215	164.5	42.4	85.7
2	225	0.0364	0.3314	0.0439	0.492	0.203	58.9	-26.5	70.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	225	0.0375	0.4967	0.053	0.449	0.175	141.5	169.6	120.6
0	0	0	0	0	0	0	0	0	0
2	225	0.02	0.056	0.0112	0.178	0.185	17.4	-138	89.5
2	225	0.0263	0.1573	0.0228	0.263	0.241	151.2	-165.5	97.6
2	225	0.0194	0.0722	0.0132	0.197	0.242	116.8	-152.8	107.5
0	0	0	0	0	0	0	0	0	0
2	225	0.0294	0.0702	0.0095	0.103	0.258	55.5	-16.4	64.1
2	225	0.0234	0.1305	0.0218	0.29	0.248	165.2	165.6	123.3
2	225	0.029	0.1804	0.0252	0.286	0.265	71.2	-166.6	78
2	225	0.0199	0.053	0.0106	0.17	0.267	109.2	-154.5	99.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	225	0.0311	0.1631	0.0216	0.228	0.212	74.7	163.8	92.7
3	229	0.03	0.1712	0.0228	0.243	0.223	24.9	151.1	75.1
0	0	0	0	0	0	0	0	0	0
3	229	0.023	0.097	0.0169	0.234	0.228	61.5	-10	83.4
2	3	0.0247	0.1066	0.0171	0.217	0.128	32.1	-130.8	118.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.022	0.0785	0.0143	0.207	0.178	52.2	-136.6	93.5
2	5	0.02	0.0357	0.0071	0.114	0.137	138.1	164.5	118.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
