order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0388	0.6646	0.0635	0.489	0	0	7.5	26.6
1	1	0.0282	0.0998	0.0145	0.169	0.034	90.1	15.9	48.3
1	1	0.0316	0.2719	0.0326	0.314	0.147	152.5	-40.3	111.4
0	0	0	0	0	0	0	0	0	0
1	1	0.1051	0.8899	0.0339	0.103	0.283	161.8	-47.9	144.7
0	0	0	0	0	0	0	0	0	0
2	38	0.0358	0.2256	0.0252	0.224	0.255	110.8	171	48.3
0	0	0	0	0	0	0	0	0	0
2	38	0.0288	0.1098	0.0153	0.169	0.29	54.3	-118.8	123.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	38	0.025	0.0817	0.0133	0.172	0.355	53.3	-35.4	128.3
0	0	0	0	0	0	0	0	0	0
2	38	0.0206	0.0466	0.009	0.139	0.335	116.3	-85.5	152
0	0	0	0	0	0	0	0	0	0
2	38	0.0163	0.0401	0.01	0.198	0.347	153.4	16.6	108.6
2	38	0.005	0.0024	0.0019	0.123	0.339	41.8	-10	109.3
2	38	0.0209	0.068	0.013	0.199	0.341	36.5	-94.9	88
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	38	0.0229	0.0639	0.0112	0.156	0.324	152	111.2	85.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	29	0.0194	0.0435	0.0089	0.146	0.334	120.9	-10.7	113.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0377	0.9997	0.1192	1.193	0.171	26.9	-82.3	56.8
2	38	0.0163	0.0235	0.0058	0.112	0.334	135.4	170.6	114.8
0	0	0.021	0.0403	0.0077	0.117	0.388	0	-35.3	147.5
3	20	0.0303	0.1002	0.0132	0.139	0.318	137.5	43.4	119.5
