order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.028	0.2476	0.0312	0.315	0	0	0.3	57.3
1	1	0.0232	0.1362	0.0221	0.288	0.117	94	47.9	96
1	1	0.0281	0.1089	0.0155	0.176	0.161	149.1	16.5	92.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	79	0.0276	0.2099	0.0317	0.38	0.15	84.6	32.7	102.1
0	0	0	0	0	0	0	0	0	0
1	1	0.0277	0.4343	0.0759	1.086	0.168	98.6	-59.6	82.6
1	1	0.0261	0.2912	0.0555	0.87	0.166	30.4	158.4	39.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	8	0.0448	0.0301	0.0027	0.019	0.179	54	-111.3	57.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	8	0.0074	0.0042	0.0023	0.105	0.245	84.1	-24.6	66.7
2	8	0.0226	0.0303	0.0054	0.076	0.258	15.8	128.8	85
0	0	0	0	0	0	0	0	0	0
2	8	0.0194	0.0613	0.011	0.16	0.235	122.7	110.7	97.2
2	8	0.0136	0.0169	0.0047	0.104	0.278	41.4	96.7	78.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	9	0.0215	0.0386	0.0074	0.113	0.177	123	-72.9	52.2
0	0	0	0	0	0	0	0	0	0
2	79	0.019	0.0313	0.0075	0.153	0.047	125.1	27.8	144.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	9	0.0159	0.013	0.0033	0.066	0.167	97.1	-23.2	41.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
5	88	0.005	0.0008	0.0007	0.042	0.21	67.3	-18.5	97.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	8	0.0229	0.046	0.0089	0.141	0.31	63.9	1.7	94.8
2	9	0.0228	0.0588	0.0118	0.201	0.165	101.4	80.7	91.5
2	9	0.0234	0.05	0.0085	0.116	0.184	159.3	87	113.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	9	0.0173	0.0291	0.0066	0.121	0.195	111.6	-113.6	117.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	6	0.0261	0.0524	0.008	0.098	0.071	58.3	-98.4	80.5
0	0	0.0307	0.0407	0.0053	0.055	0.217	0	168.9	114.8
0	0	0	0	0	0	0	0	0	0
2	9	0.0397	0.0915	0.0092	0.074	0.281	110.9	104.9	138.6
0	0	0	0	0	0	0	0	0	0
2	8	0.0194	0.0316	0.0065	0.107	0.343	74.9	97.3	87.6
2	8	0.0223	0.0533	0.0095	0.136	0.376	112	79.7	103.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	9	0.0235	0.0381	0.0065	0.088	0.299	79.6	153.9	116.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	8	0.0238	0.0226	0.0038	0.051	0.463	80	158.3	53.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	9	0.0197	0.0693	0.0141	0.228	0.312	174.5	43.1	104.8
2	9	0.0144	0.0249	0.0069	0.153	0.288	75.4	-10.8	79.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	8	0.0139	0.0271	0.0078	0.178	0.498	54.5	-0.1	66.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0291	0.2533	0.0423	0.583	0.154	87.4	97.8	103.2
2	79	0.0246	0.0634	0.0103	0.133	0.11	136.3	-12.4	64
2	9	0.0395	0.0984	0.01	0.081	0.167	147.3	-19.9	62.3
3	6	0.02	0.105	0.0205	0.324	0.144	82.3	87.4	43.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	82	0.0242	0.0692	0.0115	0.151	0.212	99.9	148.6	85.4
