order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0258	0.1647	0.0257	0.32	0	0	-80.7	29.6
0	0	0	0	0	0	0	0	0	0
1	1	0.0245	0.0744	0.0136	0.199	0.095	50.9	-94.4	59.6
0	0	0	0	0	0	0	0	0	0
1	1	0.0218	0.213	0.0449	0.785	0.098	69.6	104.3	26.8
2	3	0.005	0.0014	0.0011	0.071	0.142	115.2	89.4	60.8
0	0	0	0	0	0	0	0	0	0
3	87	0.0154	0.035	0.0082	0.153	0.135	99.2	-169.9	61.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	86	0.0167	0.0221	0.0053	0.105	0.14	71	63.9	126.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0209	0.0352	0.0068	0.103	0.216	106.9	94	126.3
2	5	0.019	0.2014	0.0457	0.835	0.209	96.6	-7.4	53.8
2	5	0.019	0.049	0.0103	0.173	0.222	135.2	21.4	95
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0232	0.0813	0.014	0.192	0.305	81.1	-39.3	48
0	0	0	0	0	0	0	0	0	0
2	5	0.0198	0.1113	0.0225	0.362	0.344	129.8	-28.4	100.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	21	0.0181	0.0305	0.0067	0.119	0.235	91.1	111.1	125.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	21	0.0354	0.1137	0.0128	0.115	0.192	75.7	-42.1	102.6
2	5	0.015	0.0149	0.0046	0.12	0.431	73.1	147.3	95.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0131	0.0149	0.0046	0.111	0.463	128.6	15.8	174.1
3	21	0.0129	0.0424	0.011	0.228	0.219	41.7	7.9	98.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	46	0.0165	0.0191	0.0046	0.089	0.221	101.1	179.7	65.9
3	21	0.0176	0.0513	0.0122	0.233	0.197	163.4	-43.9	51.2
3	21	0.0224	0.088	0.0157	0.223	0.197	39.5	65.2	79.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	42	0.0234	0.0341	0.0058	0.079	0.434	111.1	-159	162.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	51	0.0115	0.005	0.002	0.069	0.209	136.2	-130.8	41.3
0	0	0	0	0	0	0	0	0	0
0	0	0.0217	0.0277	0.0051	0.075	0.267	0	148.4	133.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0257	0.0225	0.0035	0.043	0.325	0	135.7	118.2
0	0	0	0	0	0	0	0	0	0
4	51	0.0213	0.0282	0.0066	0.126	0.169	85.1	167	66.2
3	21	0.0074	0.0031	0.0019	0.09	0.13	46.4	23.6	155.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	21	0.0172	0.0365	0.0085	0.157	0.134	71.2	4.3	133.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	21	0.0114	0.0197	0.0054	0.122	0.153	49.3	-25.4	36.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	76	0.0108	0.0106	0.0039	0.116	0.168	80.2	-152.9	75.1
4	76	0.005	0.0016	0.0013	0.082	0.178	51.3	41.2	69.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0177	0.1932	0.0372	0.575	0.061	114.5	146.1	95.1
2	5	0.0207	0.0867	0.0175	0.28	0.135	128.8	-91.6	103.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0177	0.0342	0.0077	0.139	0.343	0	20.3	51.8
