order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0318	0.1639	0.0255	0.33	0	0	-73.2	20.2
1	1	0.0296	0.0922	0.0125	0.134	0.048	69.2	68.8	88.2
1	1	0.0205	0.0658	0.0129	0.2	0.118	157.2	-17.2	131.1
1	1	0.0177	0.0516	0.0113	0.198	0.139	101.8	163.4	60.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0179	0.0534	0.013	0.257	0.157	101.3	165.5	62.5
1	1	0.0215	0.0376	0.0083	0.15	0.173	29.6	-77	20.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	7	0.026	0.0423	0.0065	0.08	0.181	6	171.8	68.1
2	7	0.017	0.0405	0.0095	0.178	0.189	52.3	110.4	52.7
1	1	0.0247	0.2608	0.0528	0.871	0.164	119.7	-139.2	107.8
1	1	0.0167	0.0195	0.0047	0.089	0.179	87.1	-106.4	138.3
1	1	0.0189	0.0406	0.0081	0.129	0.149	88.3	13.2	107.7
2	8	0.0185	0.0139	0.003	0.052	0.165	68.6	164.3	93.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	13	0.0174	0.0231	0.0053	0.097	0.195	85.2	-67.8	99.3
2	13	0.0185	0.0259	0.0065	0.131	0.168	49.3	-86.4	118.8
3	64	0.0184	0.0504	0.011	0.19	0.179	58.4	137.9	34
0	0	0	0	0	0	0	0	0	0
0	0	0.0267	0.0751	0.0113	0.134	0.136	0	-77.7	101.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	19	0.0237	0.0544	0.0092	0.123	0.212	90.1	164.6	62.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	21	0.0073	0.002	0.0011	0.053	0.186	96.2	156	103.5
3	64	0.0243	0.0642	0.0106	0.138	0.179	96.7	-171.6	87.3
2	13	0.0217	0.1296	0.0259	0.419	0.219	139.2	-43.6	139.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	37	0.0184	0.0333	0.0068	0.111	0.193	80.7	-120.3	86.9
0	0	0	0	0	0	0	0	0	0
2	7	0.0073	0.0045	0.0026	0.115	0.255	160	-17.8	102.8
2	13	0.019	0.0541	0.013	0.255	0.226	117.6	-106	62.5
2	13	0.0146	0.0121	0.0033	0.073	0.218	102.8	-126	99.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	44	0.0122	0.0131	0.0043	0.111	0.295	113.9	-156.5	113.4
2	13	0.0149	0.0163	0.0044	0.094	0.263	91.7	21.5	47.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	8	0.005	0.0017	0.0014	0.089	0.212	62.4	2.7	135.9
2	13	0.0145	0.0614	0.0155	0.313	0.172	74.6	-74.9	90.1
3	12	0.0211	0.0182	0.0034	0.052	0.202	78.2	64.4	117.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	37	0.019	0.0386	0.0081	0.136	0.152	173.7	61.7	58.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	54	0.0265	0.0946	0.0143	0.171	0.297	124.6	109.1	111.1
