order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0412	0.8205	0.0676	0.457	0	0	-8.8	44
1	1	0.032	0.1193	0.0149	0.148	0.015	107.3	129.5	73.8
1	1	0.0372	0.6481	0.069	0.584	0.063	81	123.6	46.3
1	1	0.0285	0.1001	0.014	0.156	0.115	112.5	-85.3	90.2
1	1	0.0387	0.6266	0.0691	0.616	0.166	36.5	26.8	78.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	87	0.0193	0.0519	0.0108	0.177	0.196	91	60.6	46.5
2	87	0.0223	0.0686	0.0123	0.176	0.247	129.8	142.1	89
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	87	0.0277	0.1569	0.0227	0.261	0.271	130.3	16.5	28.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	90	0.0304	0.1143	0.0158	0.175	0.264	60.2	-112.4	76.7
3	90	0.0224	0.0369	0.0066	0.094	0.272	139.2	-134.9	111.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	90	0.0318	0.8978	0.1194	1.274	0.29	145.1	-70.3	108.5
0	0	0	0	0	0	0	0	0	0
3	90	0.0388	0.2987	0.0308	0.252	0.293	71.5	-109.7	110.2
0	0	0	0	0	0	0	0	0	0
3	90	0.0318	0.3869	0.052	0.56	0.29	46	-110.1	115.1
0	0	0	0	0	0	0	0	0	0
4	94	0.0209	0.1509	0.0288	0.438	0.518	37.2	-87.7	129.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	94	0.0265	0.2945	0.0448	0.543	0.594	73.3	-70.3	129
4	94	0.0318	0.2446	0.0308	0.309	0.52	33	-84	122.2
4	94	0.0262	0.1379	0.0211	0.257	0.593	161.9	36.4	132
4	94	0.0247	0.037	0.006	0.077	0.647	82.4	-87.5	39.1
2	3	0.0288	0.0514	0.0071	0.079	0.226	95.7	42.9	67.4
0	0	0	0	0	0	0	0	0	0
2	5	0.0352	0.448	0.0509	0.459	0.162	69	168.9	35.4
3	89	0.0279	0.109	0.0156	0.178	0.299	38.6	104.1	85.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	87	0.0343	0.174	0.0203	0.188	0.284	75.2	46.5	60.2
0	0	0	0	0	0	0	0	0	0
2	87	0.03	0.2691	0.0352	0.366	0.353	97	-152.6	85.9
2	87	0.0313	0.1424	0.0185	0.192	0.353	55	-39.6	33
2	87	0.0289	0.1446	0.0194	0.207	0.298	5.3	-53	153.9
0	0	0	0	0	0	0	0	0	0
4	20	0.0308	0.2377	0.0309	0.319	0.193	54.8	-82.4	77.7
4	20	0.0306	0.0939	0.0123	0.127	0.141	120.4	-126.4	85.7
4	20	0.0357	0.1929	0.0216	0.192	0.158	50.1	-50.2	54.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	24	0.0217	0.0622	0.0115	0.169	0.273	104.2	158.8	24.4
4	24	0.0257	0.0658	0.0102	0.127	0.28	128.4	7.7	122.9
2	5	0.0298	0.2489	0.0343	0.378	0.174	42	-83.6	124.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	35	0.0335	0.1621	0.0211	0.222	0.036	173.1	-115.5	69.1
