order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0231	0.15	0.0317	0.547	0	0	-92.8	34.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0188	0.2102	0.0495	0.938	0.155	42.2	152.2	54
1	1	0.0143	0.0172	0.0048	0.107	0.092	77	136	79.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0256	0.0406	0.0063	0.079	0.162	168.9	135.8	77.8
2	3	0.0179	0.0361	0.0092	0.196	0.173	68.7	-127.7	80.1
0	0	0	0	0	0	0	0	0	0
2	3	0.0243	0.032	0.0053	0.069	0.178	174.1	46.4	123.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0131	0.0149	0.0045	0.11	0.154	115	-163.7	70.7
2	3	0.0153	0.036	0.0091	0.185	0.206	124	49.8	107.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0084	0.0027	0.0015	0.069	0.193	77.3	138.8	37.4
3	12	0.0069	0.001	0.0006	0.031	0.19	98	145.7	82
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0174	0.0187	0.0043	0.079	0.214	62.8	57	123.7
0	0	0.0252	0.0374	0.0059	0.075	0.204	0	-70.3	140.7
2	3	0.0227	0.048	0.0085	0.119	0.223	28.4	52.3	104.2
2	3	0.0125	0.0181	0.0064	0.185	0.255	108.5	-174.5	72.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.005	0.0021	0.0016	0.1	0.272	25.4	-156.9	66
3	24	0.0104	0.0064	0.0025	0.076	0.283	156.1	47.7	95.9
3	24	0.0102	0.0123	0.0053	0.189	0.27	68.7	71.4	76.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0162	0.0277	0.0077	0.178	0.28	86.8	123.3	72.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.014	0.0189	0.0054	0.123	0.275	42	52	102.1
0	0	0	0	0	0	0	0	0	0
2	3	0.02	0.0415	0.0083	0.131	0.284	46.9	98.2	71
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	37	0.0216	0.0122	0.0023	0.033	0.261	98.7	-57.8	125.1
3	39	0.005	0.0004	0.0003	0.022	0.274	145.5	-146.1	126.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0176	0.02	0.0045	0.082	0.294	0	-73.7	104.7
