order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0718	4.7215	0.3308	1.911	0	0	109.1	47.1
1	1	0.0306	1.2116	0.1357	1.34	0.219	80.5	125.5	137.4
0	0	0	0	0	0	0	0	0	0
1	1	0.0355	0.3281	0.0385	0.361	0.125	82.4	-90.6	44.8
1	1	0.0508	0.7203	0.0569	0.358	0.214	28.1	-141.5	99.9
1	1	0.0231	0.1388	0.024	0.331	0.218	134.4	-176.3	110
2	2	0.0291	0.377	0.0522	0.575	0.218	42.2	-149.2	91.1
2	2	0.0368	0.1898	0.0206	0.178	0.199	117.5	165.2	76
0	0	0	0	0	0	0	0	0	0
0	0	0.0322	0.2665	0.0292	0.268	0.132	0	79.6	89.1
