order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0171	0.1949	0.0433	0.79	0	0	-76.6	74.9
2	56	0.0199	0.0268	0.0054	0.086	0.029	101.8	-116.5	86.2
0	0	0	0	0	0	0	0	0	0
1	1	0.0151	0.0303	0.0093	0.236	0.06	57.9	-52.2	92.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0146	0.0619	0.0189	0.468	0.072	79.1	-117.3	81.9
1	1	0.019	0.0392	0.0081	0.134	0.047	16.1	-23.8	89.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	57	0.005	0.0027	0.0021	0.135	0.075	79.9	35.9	89.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0117	0.01	0.0034	0.093	0.042	92.8	-151.4	76
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0254	0.1157	0.0182	0.229	0.038	71.7	18.4	149.4
0	0	0	0	0	0	0	0	0	0
1	1	0.0157	0.1765	0.0462	0.976	0.048	83.4	-75.6	104.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	18	0.0159	0.0144	0.0043	0.109	0.038	117	-105.4	91.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	18	0.0179	0.0424	0.0094	0.168	0.047	101.3	-28.6	117.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	18	0.0145	0.0805	0.0249	0.628	0.065	130.9	171.5	134.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	28	0.017	0.0325	0.0076	0.143	0.07	172.7	90	101.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	31	0.018	0.0785	0.0174	0.308	0.038	96.6	110.8	85.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	31	0.0126	0.025	0.009	0.267	0.043	107.8	127.1	91.8
3	31	0.0135	0.0266	0.0079	0.186	0.051	116.8	-35.1	90.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.022	0.0416	0.0078	0.117	0.044	0	-113.7	112.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0144	0.015	0.0042	0.092	0.016	134.9	140.7	79.3
2	6	0.0139	0.017	0.0056	0.153	0.079	101.5	141.9	73.6
