order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0328	0.4762	0.0519	0.452	0	0	8.7	48.6
1	1	0.02	0.0348	0.007	0.111	0.032	90.4	-73.3	98.9
1	1	0.0338	0.2599	0.0358	0.408	0.222	171.6	-68.6	127.6
0	0	0	0	0	0	0	0	0	0
1	1	0.0373	0.1886	0.0202	0.173	0.225	86.7	-28.8	97.3
1	1	0.02	0.0435	0.0087	0.138	0.207	165.1	-46	130
2	19	0.0284	0.0777	0.011	0.123	0.257	50.6	85.7	118.2
2	19	0.0148	0.037	0.0098	0.207	0.513	146.2	-68.8	96.3
3	21	0.0281	0.113	0.0176	0.224	0.318	65.4	-140	14.4
3	21	0.0351	0.1019	0.0116	0.105	0.264	115.5	162.7	89.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	19	0.0308	0.1817	0.0236	0.244	0.331	24.7	-61.8	15.3
2	19	0.0341	0.1157	0.0136	0.127	0.526	46.1	-57.6	98.6
0	0	0	0	0	0	0	0	0	0
4	9	0.037	0.1063	0.0115	0.099	0.413	55	-59.7	45.9
4	9	0.0201	0.0266	0.0053	0.083	0.408	25.9	-73.2	43.7
1	1	0.0313	0.4093	0.0574	0.655	0.257	14.7	110.9	61.6
2	2	0.0258	0.1034	0.016	0.197	0.03	48.3	43.8	47
2	19	0.0298	0.248	0.0339	0.368	0.292	137.8	-78.8	77.2
3	8	0.0424	0.1858	0.0175	0.132	0.508	113.9	44.4	70.8
3	21	0.029	0.161	0.0222	0.243	0.284	147.1	-3.4	110.1
3	14	0.0293	0.0948	0.0143	0.173	0.452	141.4	-83.8	119.6
4	9	0.0166	0.0239	0.0058	0.111	0.412	134.6	100.5	80.6
4	23	0.0853	0.8136	0.0382	0.143	0.252	101.1	-165.1	104.4
