order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0427	0.2637	0.0325	0.335	0	0	14.9	38.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0181	0.1919	0.0388	0.637	0.149	4.1	49.4	59.9
2	8	0.0228	0.0972	0.0192	0.314	0.163	106.5	-36.3	65.5
0	0	0	0	0	0	0	0	0	0
2	8	0.0216	0.1652	0.0306	0.451	0.177	107.2	-163.5	54.3
0	0	0	0	0	0	0	0	0	0
2	8	0.005	0.0013	0.001	0.065	0.216	94.1	-107.7	105.7
2	8	0.0168	0.0446	0.0112	0.226	0.229	89.7	116.3	76.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	52	0.0176	0.0252	0.0055	0.097	0.236	75.4	-166.9	9.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	8	0.0414	0.2794	0.027	0.208	0.207	53.7	-119.6	42.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	11	0.0179	0.0492	0.0102	0.168	0.301	108.4	-21	112.4
0	0	0	0	0	0	0	0	0	0
3	11	0.0278	0.1125	0.0162	0.186	0.337	113.2	140.8	133.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0289	0.0635	0.0088	0.097	0.336	0	14	115
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	11	0.0205	0.0432	0.0084	0.131	0.333	62.6	-73.3	84.8
0	0	0	0	0	0	0	0	0	0
2	8	0.0182	0.0315	0.0069	0.121	0.232	4.1	68.9	64.9
0	0	0	0	0	0	0	0	0	0
4	31	0.0277	0.0679	0.0098	0.113	0.324	55.8	-168.4	48.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0277	0.0582	0.0084	0.096	0.134	0	-72.6	107.3
3	11	0.0201	0.0762	0.0151	0.239	0.225	114.4	113.2	97.5
3	14	0.005	0.0019	0.0015	0.096	0.232	113.9	23.1	68.5
