order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0757	1.9732	0.1276	0.722	0	0	97	75.9
1	1	0.0242	0.0891	0.0147	0.193	0.05	145.1	-16.8	70.6
1	1	0.0358	0.1534	0.0171	0.153	0.08	36.7	141.8	95.8
2	22	0.014	0.0248	0.007	0.159	0.116	88.7	22.2	81.7
3	24	0.0424	0.2546	0.024	0.181	0.096	80.7	35.6	61.7
4	28	0.0578	0.2043	0.0141	0.078	0.146	85.8	18.4	149.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0207	0.0718	0.0128	0.189	0.211	122	116.4	67.7
1	1	0.0249	0.0769	0.0146	0.223	0.294	11.6	-11.3	24.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0319	0.0648	0.0081	0.081	0.112	0	127.6	13.9
2	22	0.026	0.0566	0.0087	0.107	0.132	75.4	172.3	130.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0488	0.6651	0.0671	0.571	0.088	136.9	-55.8	124.4
0	0	0	0	0	0	0	0	0	0
2	22	0.0092	0.0116	0.0046	0.146	0.106	81.5	-17.2	125.2
2	9	0.0245	0.0558	0.0091	0.119	0.246	147	19.4	79.4
2	10	0.0236	0.0931	0.0158	0.212	0.324	80.4	127.6	74.3
0	0	0	0	0	0	0	0	0	0
3	24	0.0094	0.0185	0.0079	0.265	0.075	140.2	110.4	55.2
3	26	0.0456	0.0709	0.0062	0.043	0.325	94.1	68.5	136.7
