order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0265	0.1386	0.0229	0.311	0	0	-80.1	66.4
1	1	0.0295	0.3327	0.0451	0.487	0.018	89.1	134.2	26.8
0	0	0	0	0	0	0	0	0	0
2	2	0.0274	0.0704	0.014	0.237	0.109	58	178.5	62
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.027	0.1415	0.0209	0.247	0.076	52.2	-16.1	84.2
1	1	0.0217	0.1451	0.0275	0.417	0.104	76	-83.5	13.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	8	0.0098	0.0061	0.0025	0.08	0.167	155.4	106.4	142.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0178	0.0324	0.0073	0.129	0.155	57.6	75.7	70.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	8	0.0232	0.1141	0.0197	0.27	0.128	48.9	-128.9	139.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	8	0.02	0.0421	0.0084	0.134	0.162	91.4	24	74.5
0	0	0	0	0	0	0	0	0	0
3	29	0.0132	0.0147	0.0044	0.107	0.184	101.2	-27	50.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0135	0.0149	0.0049	0.141	0.012	16.4	-93.1	54.4
0	0	0	0	0	0	0	0	0	0
2	38	0.0128	0.0191	0.006	0.148	0.042	47.2	32	104
0	0	0.0227	0.0266	0.0049	0.072	0.019	0	161.3	90.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	19	0.0203	0.0206	0.0041	0.064	0.175	68.7	143.5	88.8
3	26	0.0263	0.052	0.0079	0.096	0.105	129.1	-52.5	103.5
