order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0455	0.966	0.077	0.5	0	0	16.9	53
1	1	0.0308	2.2299	0.2596	2.455	0.002	73.3	52.6	86.1
1	1	0.0402	0.3699	0.0431	0.409	0.322	37.5	122.6	16
2	226	0.0369	0.9704	0.1357	1.586	0.194	28.6	15.3	90.4
3	227	0.0327	0.3108	0.0391	0.393	0.331	33.9	22.9	90.9
3	227	0.0362	1.2421	0.1599	1.686	0.479	122.7	124.5	66.2
0	0	0	0	0	0	0	0	0	0
2	3	0.0325	0.1298	0.018	0.205	0.423	106.1	87.1	90.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	226	0.0319	0.2317	0.029	0.29	0.407	43.3	174.5	115.9
2	226	0.03	0.3886	0.0533	0.583	0.487	177.1	-162	108.1
4	5	0.021	0.0296	0.0056	0.085	0.343	76.3	89.5	38.7
0	0	0	0	0	0	0	0	0	0
4	6	0.0221	0.0743	0.0132	0.187	1.401	99.7	48.3	64.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	226	0.024	0.1405	0.0219	0.278	0.52	150.4	86.5	58
0	0	0	0	0	0	0	0	0	0
4	229	0.0131	0.0087	0.0027	0.065	0.695	73.6	96.6	107.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	226	0.0271	0.0821	0.0128	0.16	0.576	72.7	125.1	105.9
2	226	0.0255	0.3266	0.0538	0.724	0.606	55.5	36	58.3
3	227	0.0231	0.0368	0.0064	0.088	0.375	62.8	-132.3	107.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	229	0.0216	0.0515	0.0095	0.14	0.697	138.4	-27.9	36.7
4	229	0.0245	0.122	0.0214	0.3	0.715	79.6	138.5	17.5
4	229	0.0102	0.0095	0.0038	0.124	0.711	170.5	-165.4	76.4
0	0	0	0	0	0	0	0	0	0
