order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0315	0.4624	0.0369	0.268	0	0	-177.7	92.2
1	1	0.022	0.3339	0.0491	0.585	0.001	143	39.4	86.8
1	1	0.0176	0.1148	0.0216	0.342	0.023	172.1	-76.8	89.4
1	1	0.0202	0.0702	0.0139	0.22	0.04	120.7	-88.6	84.6
1	1	0.0219	0.7204	0.1117	1.411	0.011	53.3	70.2	103
0	0	0	0	0	0	0	0	0	0
3	62	0.0209	0.0508	0.0097	0.148	0.025	49.1	-11	90.7
3	62	0.0187	0.0446	0.0096	0.163	0.03	32.3	71.9	59.6
0	0	0	0	0	0	0	0	0	0
2	3	0.0181	0.0679	0.015	0.264	0.058	58.1	-30.1	104.9
2	5	0.0194	0.1373	0.0283	0.464	0.034	20	-72.9	94.7
0	0	0	0	0	0	0	0	0	0
2	5	0.0166	0.1146	0.0245	0.419	0.019	102.4	175.7	78.8
2	5	0.0237	0.1326	0.0238	0.341	0.099	77	-165.6	86
2	5	0.0282	0.2339	0.0354	0.432	0.09	7.2	161.5	99.2
0	0	0	0	0	0	0	0	0	0
3	63	0.0226	0.2732	0.0485	0.684	0.115	73.6	136.3	97.5
3	63	0.0301	0.1155	0.0153	0.162	0.115	134	-68.7	97.1
3	63	0.0234	0.363	0.0662	0.969	0.117	117	49	91.5
3	63	0.0121	0.0204	0.0068	0.179	0.114	7.1	35.5	80.5
2	2	0.0239	0.0599	0.01	0.134	0.01	52.8	-69.8	73.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0262	0.1266	0.0203	0.267	0.046	70.2	-9.1	87
0	0	0	0	0	0	0	0	0	0
2	2	0.0146	0.0221	0.006	0.131	0.037	175.9	60.3	89.7
3	10	0.0088	0.0079	0.0036	0.129	0.026	113.9	-143.8	86.3
0	0	0	0	0	0	0	0	0	0
3	14	0.0095	0.0042	0.0019	0.07	0.121	159.7	115.3	88.1
2	5	0.0221	0.0851	0.017	0.275	0.103	31.1	91.9	81.5
3	15	0.0122	0.0309	0.0101	0.265	0.072	170.3	46.2	79.1
3	15	0.0176	0.0562	0.0128	0.231	0.078	147.3	58.8	80.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
5	68	0.02	0.0438	0.0088	0.14	0.154	72.7	4.4	111
3	63	0.0251	0.1679	0.0304	0.455	0.129	36.3	2	90.7
3	24	0.0201	0.0623	0.0124	0.197	0.058	56	-65.1	89.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	19	0.0148	0.0146	0.004	0.085	0.1	60.4	-33.5	99.6
4	19	0.0201	0.1028	0.0207	0.332	0.065	22.8	-164.1	76.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	63	0.0208	0.0622	0.012	0.183	0.1	29.1	-14.1	79.3
2	5	0.0083	0.0036	0.0017	0.067	0.162	62	-177.4	120.8
2	5	0.0185	0.0232	0.005	0.086	0.197	66.5	24.5	97.7
4	19	0.0227	0.0459	0.0081	0.113	0.088	92.2	-38.6	131.4
4	19	0.0111	0.0052	0.0019	0.054	0.16	92.6	-16.8	114
4	38	0.0153	0.0167	0.0044	0.091	0.083	140.7	-145.9	66.5
3	63	0.0215	0.0177	0.0033	0.049	0.116	117.6	-162.1	95.5
3	63	0.0163	0.0354	0.0087	0.169	0.09	18.4	38.9	71
4	19	0.016	0.0194	0.0049	0.097	0.114	45.8	9.8	73.4
4	19	0.0089	0.0106	0.0049	0.186	0.143	24.8	60.7	103.3
0	0	0	0	0	0	0	0	0	0
4	38	0.0178	0.0322	0.0072	0.13	0.099	3.6	10.7	92.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0209	0.1132	0.022	0.341	0.015	18.7	36.1	75.2
2	5	0.0225	0.5242	0.0864	1.14	0.085	19.3	33.4	70
0	0	0	0	0	0	0	0	0	0
3	14	0.0232	0.0683	0.0118	0.161	0.118	88	118.3	100.8
3	15	0.0225	0.0986	0.0175	0.248	0.049	136.8	-54	68.7
3	63	0.0231	0.0968	0.0182	0.277	0.123	27.9	-105.5	96.3
4	19	0.0223	0.1544	0.0283	0.412	0.098	98.2	-81.3	73.2
4	67	0.0202	0.0758	0.015	0.237	0.104	147.2	142	99.2
5	68	0.0225	0.1176	0.0209	0.296	0.119	63.8	-19	90.9
5	43	0.0075	0.0035	0.002	0.094	0.096	91.6	-124	83.3
6	37	0.0245	0.0403	0.0066	0.085	0.126	74.3	82.5	103.6
6	70	0.037	0.1072	0.0116	0.1	0.096	63.5	-2.8	43.4
