order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0317	0.4822	0.0593	0.584	0	0	-119.1	69.4
1	1	0.03	1.2658	0.1681	1.783	0.042	102.6	-3.7	24.7
1	1	0.0317	0.1505	0.019	0.191	0.053	59.4	133.4	74.8
0	0	0	0	0	0	0	0	0	0
2	2	0.025	0.7303	0.111	1.352	0.191	35.4	30.8	102.6
2	2	0.0277	0.6984	0.1104	1.397	0.209	105.5	-22	13.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.027	0.2466	0.0356	0.41	0.177	122.5	81.7	76.6
2	2	0.0297	0.4793	0.0681	0.773	0.193	122.6	-21.1	24.4
2	2	0.027	0.9227	0.139	1.672	0.102	104.1	141.1	3.8
3	5	0.0285	0.0659	0.0093	0.104	0.109	129.6	-59.6	141.9
0	0	0	0	0	0	0	0	0	0
3	11	0.0239	0.0898	0.0151	0.201	1.577	38.9	38.8	48.1
