order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0248	0.1206	0.0242	0.403	0	0	-168.4	48.6
0	0	0	0	0	0	0	0	0	0
1	1	0.0317	0.1312	0.0166	0.166	0.085	116.6	76.6	150.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0143	0.0237	0.0066	0.147	0.161	83.9	-94.5	96.6
1	1	0.0143	0.0179	0.005	0.111	0.155	8	73.8	36.3
0	0	0	0	0	0	0	0	0	0
1	1	0.0143	0.1192	0.0352	0.828	0.185	75.1	100.6	109.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	15	0.0136	0.0207	0.0068	0.188	0.178	47.8	-141.3	62.1
0	0	0	0	0	0	0	0	0	0
3	18	0.0234	0.0663	0.0113	0.154	0.204	120.8	-78.9	95.9
2	15	0.0136	0.0147	0.0043	0.102	0.168	54.7	153	115.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	20	0.0288	0.0793	0.011	0.121	0.191	131.3	85	147.7
0	0	0	0	0	0	0	0	0	0
2	15	0.0275	0.0521	0.0076	0.088	0.15	58	118.8	129.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	15	0.0136	0.0655	0.0197	0.472	0.153	50.3	-1.7	131.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	31	0.0127	0.0111	0.0035	0.088	0.04	41.8	49.3	126.2
0	0	0	0	0	0	0	0	0	0
2	15	0.0149	0.0217	0.0058	0.123	0.174	16.8	-99.9	69
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	31	0.0129	0.0182	0.0056	0.139	0.149	72.1	-36.6	67.4
3	31	0.005	0.0018	0.0015	0.094	0.158	79.8	-120.5	63.1
0	0	0	0	0	0	0	0	0	0
3	31	0.005	0.0015	0.0012	0.075	0.155	66.9	-119.1	16.3
0	0	0	0	0	0	0	0	0	0
2	15	0.0135	0.0208	0.0069	0.191	0.16	107.4	133.7	127.7
3	41	0.0139	0.0226	0.0065	0.148	0.189	104.9	14.3	72.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	50	0.0132	0.013	0.0039	0.094	0.216	117.6	-134.2	39.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	15	0.0118	0.0176	0.006	0.16	0.179	56.6	-148.6	138.3
2	15	0.0133	0.0165	0.0055	0.152	0.163	49.6	178.2	86.1
2	15	0.0231	0.0756	0.0131	0.181	0.191	158	63	73.1
2	15	0.0118	0.0097	0.0036	0.111	0.189	25.4	-166.2	127.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	15	0.0126	0.0129	0.0041	0.103	0.188	131.9	40.7	66.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	15	0.0255	0.1022	0.016	0.2	0.214	85	-179.9	53.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	15	0.005	0.0016	0.0013	0.084	0.191	96.1	-8.3	130.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0099	0.0022	0.0009	0.029	0.166	0	-20.2	72.8
3	49	0.0228	0.04	0.007	0.098	0.089	90.1	173.4	87.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	45	0.005	0.0025	0.002	0.129	0.167	139.1	-59.8	37
0	0	0	0	0	0	0	0	0	0
4	50	0.005	0.0017	0.0014	0.089	0.205	36.6	-117.4	69.7
