order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0273	0.1296	0.0241	0.367	0	0	-133.5	64.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0127	0.3012	0.0756	1.54	0.075	47.7	-167.8	82.4
2	4	0.0168	0.0221	0.0053	0.1	0.194	151.1	7.7	126.5
2	4	0.016	0.0473	0.0128	0.281	0.185	27.6	-130.7	128.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	6	0.0124	0.011	0.0036	0.091	0.061	102.2	13.8	75.4
0	0	0	0	0	0	0	0	0	0
4	9	0.005	0.0011	0.0009	0.058	0.066	88.6	96.4	120.3
2	4	0.0166	0.0302	0.0073	0.139	0.226	135.8	17.1	156.4
0	0	0	0	0	0	0	0	0	0
2	4	0.0168	0.0396	0.0101	0.208	0.212	33.7	-138	70.4
0	0	0	0	0	0	0	0	0	0
2	4	0.016	0.1053	0.0259	0.506	0.233	70.9	-106.2	64.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	16	0.0165	0.0149	0.0036	0.07	0.315	21.3	-107.8	38.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0193	0.0475	0.0098	0.162	0.232	43.1	-168.3	87.5
