order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0219	0.1871	0.0324	0.465	0	0	45.9	65.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0169	0.1745	0.0365	0.618	0.045	135.8	106.2	86.5
1	1	0.0143	0.0413	0.0107	0.234	0.059	120.2	-85.7	72.9
0	0	0	0	0	0	0	0	0	0
2	5	0.0137	0.0257	0.007	0.153	0.048	27.2	127.8	103.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.0275	0.0617	0.009	0.104	0.067	107.7	-84.9	156.3
2	5	0.0228	0.0511	0.009	0.125	0.097	139.3	115.9	81.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	5	0.0172	0.0256	0.0059	0.108	0.095	115.5	-165.2	115.3
0	0	0	0	0	0	0	0	0	0
2	5	0.0195	0.0312	0.0071	0.135	0.102	80.7	56.7	89.2
0	0	0	0	0	0	0	0	0	0
2	5	0.013	0.0083	0.0025	0.062	0.095	58.6	-14.1	81.5
2	5	0.0134	0.1154	0.0304	0.658	0.043	9.5	85.4	80.2
