order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0361	0.4879	0.0528	0.46	0	0	-38.1	25.1
1	1	0.0312	0.2697	0.0427	0.551	0.135	77.5	53.1	99.8
0	0	0	0	0	0	0	0	0	0
2	28	0.0217	0.1954	0.0397	0.661	0.228	61.8	-115.7	79.6
2	28	0.0141	0.0133	0.0038	0.085	0.282	107.1	109.8	122.4
2	2	0.03	0.1945	0.0259	0.275	0.11	116	-96.6	34.6
0	0	0	0	0	0	0	0	0	0
3	29	0.0218	0.0589	0.0108	0.159	0.094	85.4	9.6	106.2
3	29	0.005	0.0015	0.0012	0.079	0.151	73.2	-65.6	137.4
0	0	0	0	0	0	0	0	0	0
3	6	0.0263	0.1643	0.0281	0.404	0.184	76.7	-32.4	111.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	11	0.0182	0.0199	0.0044	0.076	0.135	34.1	-13.2	126.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	29	0.0102	0.0041	0.0018	0.071	0.161	115.7	22.4	84.5
0	0	0	0	0	0	0	0	0	0
3	29	0.0183	0.0331	0.0072	0.126	0.136	22.1	-158.3	119.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	4	0.0064	0.0044	0.003	0.166	0.403	105.2	77.3	142.5
0	0	0	0	0	0	0	0	0	0
1	1	0.029	0.2971	0.0452	0.561	0.142	15.9	-96.9	42.5
2	2	0.0297	0.2118	0.0323	0.404	0.109	75.6	93	82.3
2	28	0.0346	0.0785	0.0091	0.084	0.286	171.7	22.8	112.2
