order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.025	0.1488	0.0263	0.37	0	0	69.5	37.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.005	0.0017	0.0013	0.084	0.174	38.1	33.2	66.2
1	1	0.0171	0.0992	0.0248	0.527	0.218	91.4	2	66.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0187	0.1803	0.0406	0.737	0.252	28.3	-157.3	58.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.0124	0.02	0.0068	0.184	0.214	105.2	112.2	85.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	9	0.0155	0.1161	0.0281	0.541	0.329	38.2	-123	65.5
2	9	0.0079	0.004	0.0022	0.095	0.152	124.3	117.8	36.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	18	0.0136	0.0267	0.0076	0.173	0.334	61.5	70.2	70.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	23	0.0146	0.0094	0.0026	0.056	0.221	21.1	-89.2	102
1	1	0.0215	0.0068	0.0013	0.019	0.194	92.9	-20.6	68.8
2	6	0.0178	0.0644	0.0141	0.245	0.212	41.3	41.5	116.9
3	28	0.0068	0.0022	0.0013	0.062	0.208	77.8	0.1	49.3
3	13	0.0116	0.0114	0.0039	0.107	0.192	105.2	98.5	22.2
