order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0228	0.2125	0.0348	0.466	0	0	-135.2	57.5
1	1	0.0249	0.0312	0.005	0.064	0.105	110.1	-125.3	81.4
1	1	0.0193	0.0729	0.0157	0.274	0.114	33.1	54	75.8
2	3	0.0105	0.008	0.0033	0.116	0.128	65.4	92.7	92.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0193	0.1357	0.0274	0.447	0.199	21.5	57.7	92.7
2	3	0.0206	0.0278	0.0054	0.083	0.146	115.1	-0.1	20.6
0	0	0	0	0	0	0	0	0	0
2	8	0.019	0.0367	0.0077	0.129	0.231	153.2	-124.4	117.9
0	0	0	0	0	0	0	0	0	0
2	8	0.0248	0.0948	0.0153	0.196	0.254	105.7	-1.5	103
2	8	0.019	0.0268	0.006	0.108	0.258	104.2	-167.4	104.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	13	0.0262	0.0392	0.006	0.073	0.249	110.9	-153.4	125.6
