order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0238	0.2117	0.034	0.44	0	0	-146.5	53.5
0	0	0	0	0	0	0	0	0	0
1	1	0.02	0.0381	0.0076	0.121	0.125	5.1	175.8	11.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0242	0.1903	0.0418	0.746	0.158	61	-123.7	53.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.022	0.0383	0.0079	0.135	0.121	65.7	-79.5	137.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	6	0.0185	0.0726	0.0179	0.367	0.184	62.3	-88.2	62.4
2	6	0.0282	0.1047	0.0148	0.167	0.217	20.2	91.1	139.5
0	0	0	0	0	0	0	0	0	0
2	6	0.0199	0.0568	0.0114	0.183	0.24	47.2	-154	97
0	0	0	0	0	0	0	0	0	0
3	12	0.0157	0.0334	0.0088	0.186	0.25	97.3	-1.1	141.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	12	0.0084	0.0057	0.0027	0.102	0.281	138.8	6.5	101.7
