order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0178	0.1564	0.0324	0.542	0	0	-105.1	88.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0221	0.3171	0.0575	0.83	0.097	156.5	-113.1	89.7
2	4	0.02	0.0939	0.0238	0.49	0.115	35.6	-73.3	79.5
0	0	0	0	0	0	0	0	0	0
2	4	0.0158	0.0238	0.0058	0.112	0.167	72.3	-30.6	68.4
0	0	0	0	0	0	0	0	0	0
3	7	0.015	0.0136	0.0041	0.102	0.177	54.7	-131.1	67.7
0	0	0	0	0	0	0	0	0	0
2	4	0.0209	0.0909	0.0192	0.329	0.158	148	104	64
2	4	0.005	0.0015	0.0012	0.078	0.162	41.2	-162.1	84.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	11	0.0184	0.0286	0.0068	0.133	0.202	95.2	-176.8	131.2
