order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.027	0.1427	0.0319	0.585	0	0	-84.6	82.5
1	1	0.0158	0.0523	0.0148	0.342	0.039	123.8	-154.3	70.9
1	1	0.0158	0.0166	0.0048	0.118	0.027	74.6	-100.5	82
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0167	0.0312	0.0074	0.142	0.04	115.7	-155.3	78
0	0	0	0	0	0	0	0	0	0
1	1	0.005	0.0017	0.0013	0.085	0.052	57.1	-55.4	84.2
1	1	0.0143	0.0267	0.0074	0.169	0.051	91	-127	82.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0139	0.0317	0.0086	0.188	0.059	163.1	-110.8	99.2
1	1	0.0124	0.0117	0.0034	0.079	0.058	74.9	128.4	82.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0125	0.0207	0.0061	0.142	0.063	68.4	-16.3	86.7
0	0	0	0	0	0	0	0	0	0
1	1	0.0146	0.0579	0.0185	0.476	0.069	80	-12.5	72.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	19	0.0138	0.0202	0.0068	0.193	0.071	20	-46.9	77.6
0	0	0	0	0	0	0	0	0	0
2	19	0.0179	0.071	0.0159	0.283	0.081	68.2	53.9	91.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.011	0.0198	0.0065	0.173	0.088	66.7	10.2	52
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	19	0.0251	0.171	0.0273	0.346	0.108	90.2	-85.4	75.9
0	0	0	0	0	0	0	0	0	0
3	24	0.0162	0.0565	0.0138	0.269	0.085	117.8	155.8	110.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	30	0.0148	0.0405	0.0103	0.21	0.113	125	40.7	90.5
3	30	0.0183	0.0265	0.0063	0.121	0.11	60.4	-144.6	90.3
0	0	0	0	0	0	0	0	0	0
4	32	0.0274	0.0532	0.0078	0.09	0.073	95.4	43.7	124.4
0	0	0	0	0	0	0	0	0	0
3	30	0.0184	0.0371	0.0073	0.115	0.105	68.6	-58.2	74.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	19	0.0115	0.0133	0.0046	0.128	0.062	143.6	-102.4	60.5
0	0	0	0	0	0	0	0	0	0
2	19	0.0118	0.0259	0.0088	0.236	0.05	60.2	-70.9	48
0	0	0	0	0	0	0	0	0	0
4	32	0.016	0.0285	0.0071	0.142	0.052	117.7	-97.8	92.7
