order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0325	0.2965	0.0395	0.42	0	0	44.7	63.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0188	0.0293	0.0064	0.111	0.094	88.8	52.1	103.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0183	0.1038	0.0204	0.339	0.103	59.8	-124.1	51.6
0	0	0	0	0	0	0	0	0	0
2	21	0.0235	0.1332	0.0247	0.367	0.088	40	-57.4	15.5
2	7	0.017	0.0237	0.0055	0.103	0.137	11	-165.4	67.6
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	7	0.019	0.0319	0.0067	0.112	0.178	69.2	16	61.1
3	9	0.019	0.0553	0.0117	0.198	0.178	42	127.5	92.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	21	0.0203	0.0417	0.0082	0.129	0.079	129.2	-122.8	61.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0261	0.1888	0.034	0.507	0.103	127.9	111.4	97.6
2	21	0.0195	0.0368	0.0075	0.123	0.084	61.1	1.4	99.4
