order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0966	6.7627	0.2983	1.139	0	0	137	87.9
1	1	0.0279	0.7434	0.1065	1.213	0.161	80.5	-67	97.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0342	0.5483	0.0668	0.651	0.21	65.3	84.2	62.6
1	1	0.0211	0.0556	0.0105	0.158	0.238	43.3	68.5	64.2
2	14	0.0163	0.0776	0.0152	0.249	0.238	43.7	-169.7	111.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	14	0.0204	0.063	0.0112	0.159	0.186	95.4	-119.5	174.8
2	5	0.0282	0.1394	0.0198	0.223	0.294	41.5	-25.3	54.6
2	5	0.0294	0.1203	0.0163	0.177	0.402	60	-98.6	37
0	0	0	0	0	0	0	0	0	0
1	1	0.0466	1.9036	0.1909	1.568	0.192	78.7	-80.7	92.2
2	14	0.0291	0.34	0.0451	0.478	0.288	106.1	-13.4	123.1
