order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0368	1.3374	0.0799	0.397	0	0	-100.4	59.3
1	1	0.0317	0.2919	0.0368	0.369	0.023	27.6	-79.6	65.1
1	1	0.0764	1.0998	0.0576	0.24	0.048	12.6	-102.3	46.8
1	1	0.0311	0.7042	0.0736	0.652	0.043	179.1	-23.2	94
1	1	0.0329	0.1156	0.0141	0.136	0.066	95.6	-108.4	116.3
2	2	0.0201	0.0314	0.0063	0.099	0.127	147.1	34.7	110.1
2	4	0.0267	0.0827	0.0124	0.148	0.131	155.9	-153.3	92.9
2	5	0.02	0.019	0.0038	0.06	0.036	13.1	-127.3	132.2
2	11	0.0228	0.0449	0.0079	0.111	0.095	58.6	134.6	22.7
0	0	0	0	0	0	0	0	0	0
1	1	0.0595	0.6094	0.0494	0.334	0.067	24.9	118.2	107.6
2	4	0.0316	0.0566	0.0072	0.072	0.123	27.1	23.6	84.2
2	11	0.0248	0.1754	0.024	0.269	0.078	34.3	-179.3	21.1
3	13	0.0121	0.0138	0.0045	0.119	0.129	133.7	-159.9	90.9
