order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0422	0.3459	0.0369	0.317	0	0	-38.7	68.2
1	1	0.035	0.1849	0.0255	0.292	0.025	125.7	177.3	70.4
1	1	0.0162	0.0525	0.0099	0.157	0.016	138.4	178.8	77.6
1	1	0.0275	0.0831	0.0121	0.14	0.028	109.5	31.5	93.5
0	0	0	0	0	0	0	0	0	0
1	1	0.0263	0.3315	0.0493	0.599	0.006	47.8	-113.1	73.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0192	0.0238	0.005	0.082	0.118	41.6	-130.3	37.3
2	2	0.0197	0.0569	0.0126	0.228	0.146	100.4	-93.5	153.2
2	3	0.0203	0.0721	0.0125	0.175	0.05	143.9	23.7	69.7
2	6	0.0242	0.0947	0.0159	0.212	0.032	9	-127.2	89.8
0	0	0	0	0	0	0	0	0	0
2	6	0.022	0.028	0.0051	0.073	0.197	66	-108	4.1
2	6	0.0235	0.0918	0.0173	0.261	0.243	118.4	-169.4	109.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	10	0.0178	0.0303	0.0068	0.122	0.174	63.6	-103.7	82.3
2	6	0.012	0.0142	0.0047	0.126	0.17	32.7	167.9	69.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	15	0.0151	0.0156	0.0041	0.087	0.293	40.9	117	99.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0209	0.0307	0.0064	0.108	0.143	100.2	170.7	38.3
0	0	0	0	0	0	0	0	0	0
3	11	0.0252	0.0418	0.0066	0.084	0.053	91.5	-63.5	95.3
3	15	0.0262	0.0693	0.0106	0.129	0.236	74.4	50.7	137.4
