radius (m)	length (m)	start_point	axis_direction	parent	extension	branch	branch_order	position_in_branch	mad	SurfCov	added	UnmodRadius (m)
0.0111	0.0672	-0.0203	-0.1755	-0.191	0.6378	-0.5871	0.4985	0	2	1	0	1	0.0034	0.5833	0	0.0111
0.0132	0.0808	0.0295	-0.2185	-0.1567	-0.1708	-0.1155	0.9785	1	3	1	0	2	0.0016	0.5833	0	0.0133
0.0136	0.0331	0.0101	-0.216	-0.0897	-0.4622	0.5181	0.7197	2	4	1	0	3	0.001	0.3333	0	0.0148
0.0093	0.0388	-0.0149	-0.2029	-0.0689	-0.4569	0.8168	0.3522	3	5	1	0	4	0.0054	0.4063	0	0.0087
0.0144	0.0108	-0.0018	-0.1838	-0.0502	0.3286	0.9113	0.2482	4	6	1	0	5	0.0102	0.375	0	0.0162
0.0092	0.0394	0.0003	-0.1619	-0.0579	0.6992	0.5132	0.4978	5	7	1	0	6	0.0044	0.4688	0	0.0092
0.0087	0.0379	0.0251	-0.1376	-0.0405	0.7515	0.6231	0.2167	6	8	1	0	7	0.004	0.35	0	0.0071
0.0115	0.0487	0.0352	-0.1175	-0.0144	0.513	0.5689	0.6428	7	9	1	0	8	0.0067	0.2708	0	0.0124
0.0087	0.0398	0.0692	-0.085	0.0065	0.3362	0.7128	0.6155	8	10	1	0	9	0.0031	0.375	0	0.007
0.0097	0.0301	0.0845	-0.0705	0.0398	0.393	0.5382	0.7456	9	11	1	0	10	0.01	0.05	0	0.01
0.0087	0.0056	0.1096	-0.0687	0.0234	0.871	0.4767	0.1192	10	12	1	0	11	0.008	0.3333	0	0.0079
0.009	0.0325	0.104	-0.0749	0.0275	0.5727	-0.7754	-0.2661	11	13	1	0	12	0.01	0.05	0	0.01
0.0088	0.0243	0.1117	-0.0676	0.0229	0.6952	0.3142	-0.6465	12	0	1	0	13	0.01	0.05	0	0.01
0.0125	0.0785	0.0336	-0.2174	-0.1123	0.2629	-0.8572	0.4429	2	15	42	1	1	0.0038	0.5833	0	0.0153
0.0124	0.0514	0.0589	-0.2924	-0.0718	0.7395	-0.0596	-0.6705	14	16	42	1	2	0.0018	0.4167	0	0.0162
0.0107	0.0252	0.096	-0.2944	-0.1049	0.0812	-0.7424	0.6651	15	17	42	1	3	0.001	0.3333	0	0.0107
0.01	0.0342	0.1076	-0.313	-0.088	0.0087	-0.9914	0.1302	16	18	42	1	4	0.0043	0.4063	0	0.01
0.01	0.0121	0.1031	-0.3447	-0.0785	-0.4452	-0.8944	-0.0426	17	19	42	1	5	0.01	0.05	0	0.01
0.01	0.0207	0.0977	-0.3555	-0.079	0.0542	-0.6678	0.7424	18	0	42	1	6	0.01	0.05	0	0.01
0.014	0.0468	0.0029	-0.2476	-0.0794	0.4412	-0.5672	0.6954	4	21	6	1	1	0.0011	0.375	0	0.016
0.014	0.0353	0.0173	-0.278	-0.052	-0.0824	-0.7535	0.6522	20	22	6	1	2	0.0062	0.4375	0	0.014
0.014	0.0297	0.0331	-0.3077	-0.0387	0.0558	-0.915	0.3996	21	23	6	1	3	0.01	0.05	0	0.01
0.014	0.0238	0.0175	-0.326	-0.0283	-0.3818	-0.6387	0.668	22	24	6	1	4	0.01	0.05	0	0.01
0.014	0.0107	0.0245	-0.3179	-0.0362	0.5489	-0.752	-0.365	23	0	6	1	5	0.01	0.05	0	0.01
0.0204	0.0391	0.0011	-0.1498	-0.0531	-0.4401	0.8705	0.2204	6	26	10	1	1	0.0031	0.4583	0	0.0204
0.0204	0.0087	-0.0175	-0.1205	-0.0421	-0.7065	0.4684	0.5305	25	27	10	1	2	0.0017	0.1	0	0.01
0.0204	0.0569	-0.027	-0.1134	-0.0464	0.7921	0.603	-0.0942	26	28	10	1	3	0.005	0.225	0	0.011
0.0204	0.0113	-0.0035	-0.0704	-0.0568	0.4159	0.8371	-0.3554	27	29	10	1	4	0.0019	0.05	0	0.01
0.0204	0.0012	0.0256	-0.0525	-0.0731	-0.1857	0.9419	0.2799	28	30	10	1	5	0.0026	0.125	0	0.01
0.0204	0.028	0.0115	-0.0756	-0.0512	-0.8688	0.0595	-0.4916	29	31	10	1	6	0.0012	0.1	0	0.01
0.0204	0.0019	-0.0299	-0.0611	-0.0605	-0.608	-0.7913	-0.0652	30	0	10	1	7	0.001	0.15	0	0.01
0.0066	0.1245	0.0747	-0.0676	0.0371	-0.1909	0.9284	-0.3189	10	33	14	1	1	0.007	0.3125	0	0.0056
0.009	0.0272	0.0395	0.0351	-0.0165	-0.6763	0.7269	-0.1194	32	34	14	1	2	0.0077	0.3125	0	0.014
0.0066	0.0335	0.0396	0.0657	-0.0212	-0.4692	0.7376	-0.4856	33	35	14	1	3	0.004	0.4688	0	0.0063
0.0087	0.0267	0.0407	0.0716	-0.0154	0.6478	0.7477	0.1458	34	36	14	1	4	0.01	0.05	0	0.01
0.0087	0.0878	0.0399	0.0678	-0.0281	-0.7277	0.6663	-0.1628	35	37	14	1	5	0.0014	0.4167	0	0.0087
0.0088	0.0448	-0.0114	0.1331	-0.0539	-0.6889	0.6105	-0.3907	36	38	14	1	6	0.0062	0.3	0	0.0122
0.0088	0.028	-0.0564	0.1391	-0.0658	-0.7529	0.3491	-0.5579	37	39	14	1	7	0.0059	0.3438	0	0.0108
0.0088	0.0256	-0.0819	0.1426	-0.0685	-0.9252	-0.0973	-0.3667	38	40	14	1	8	0.0068	0.375	0	0.0124
0.0088	0.039	-0.1052	0.1522	-0.0828	-0.9848	-0.035	-0.1698	39	41	14	1	9	0.0035	0.5	0	0.0091
0.0077	0.0241	-0.1392	0.1553	-0.0761	-0.9373	0.277	0.2117	40	42	14	1	10	0.0046	0.4688	0	0.0077
0.0081	0.0354	-0.1607	0.1725	-0.0765	-0.8925	0.2769	0.3561	41	43	14	1	11	0.0053	0.4375	0	0.0082
0.008	0.0291	-0.1922	0.1807	-0.0743	-0.8466	0.524	-0.0935	42	44	14	1	12	0.01	0.05	0	0.01
0.0084	0.0082	-0.1918	0.1851	-0.062	-0.1811	0.6278	0.757	43	0	14	1	13	0.0014	0.3333	0	0.009
0.0089	0.0145	0.1123	-0.0577	0.0181	-0.4377	0.8954	-0.0821	13	46	15	1	1	0.0024	0.5	1	0.0111
0.0089	0.0333	0.106	-0.0447	0.0169	0.5901	0.031	0.8068	45	47	15	1	2	0.0024	0.5	0	0.0111
0.0089	0.0129	0.1235	-0.0447	0.0464	0.7997	-0.3186	0.5089	46	48	15	1	3	0.0054	0.5417	0	0.0089
0.0089	0.0224	0.1313	-0.0446	0.044	0.583	0.7869	0.2024	47	49	15	1	4	0.001	0.375	0	0.0116
0.0089	0.0183	0.1432	-0.0188	0.0467	-0.4987	0.1202	0.8584	48	50	15	1	5	0.006	0.5833	0	0.0098
0.0089	0.017	0.136	-0.0258	0.0509	0.3987	0.7454	-0.5343	49	0	15	1	6	0.0014	0.2917	0	0.0086
0.0108	0.0577	0.0465	0.0591	-0.0177	0.4406	-0.5782	0.6867	36	52	17	2	1	0.0029	0.4583	1	0.0108
0.0108	0.0537	0.072	0.0257	0.0219	-0.9744	0.1325	-0.1819	51	53	17	2	2	0.0029	0.4583	0	0.0108
0.0108	0.0219	0.019	0.0277	0.0161	-0.987	-0.001	-0.1608	52	54	17	2	3	0.0012	0.2917	0	0.0113
0.0108	0.0051	0.0014	0.0357	0.0133	-0.6376	0.3847	-0.6674	53	55	17	2	4	0.01	0.05	0	0.01
0.0108	0.0389	0.0001	0.032	0.0173	-0.6659	-0.6674	-0.3334	54	56	17	2	5	0.0015	0.4583	0	0.0124
0.0108	0.009	-0.022	0.0052	-0.0034	-0.8376	0.3133	-0.4475	55	57	17	2	6	0.01	0.05	0	0.01
0.0108	0.0333	-0.03	0.0094	0.0015	-0.3924	-0.9114	0.1238	56	58	17	2	7	0.0013	0.3333	0	0.0125
0.0108	0.0235	-0.0399	-0.0203	0.006	-0.2244	0.8789	0.4209	57	59	17	2	8	0.0012	0.2917	0	0.0111
0.0108	0.0247	-0.0517	-0.005	0.0179	-0.6542	0.7463	-0.1225	58	60	17	2	9	0.0009	0.3333	0	0.0077
0.0108	0.0288	-0.0683	0.0132	0.0173	-0.6983	0.7149	-0.037	59	61	17	2	10	0.0007	0.3333	0	0.0077
0.0108	0.0312	-0.091	0.0336	0.0143	-0.5312	0.4824	0.6965	60	62	17	2	11	0.0013	0.2917	0	0.0105
0.0108	0.0258	-0.0977	0.0475	0.042	-0.3647	0.6064	0.7066	61	63	17	2	12	0.01	0.05	0	0.01
0.0108	0.045	-0.1128	0.0624	0.057	-0.3947	0.7737	0.4956	62	64	17	2	13	0.0012	0.375	0	0.0075
0.0108	0.0488	-0.1299	0.0987	0.0771	-0.54	0.7632	0.3549	63	65	17	2	14	0.0011	0.2083	0	0.0091
0.0108	0.0247	-0.1508	0.1391	0.0902	-0.3946	0.9021	0.175	64	66	17	2	15	0.0012	0.2917	0	0.0117
0.0108	0.0266	-0.1609	0.1525	0.1044	-0.0278	0.7432	0.6685	65	67	17	2	16	0.01	0.05	0	0.01
0.0108	0.0031	-0.1682	0.1571	0.1012	-0.8632	0.4967	-0.0907	66	68	17	2	17	0.01	0.05	0	0.01
0.0108	0.0199	-0.1709	0.1587	0.1009	-0.3402	0.7562	-0.5589	67	0	17	2	18	0.01	0.05	0	0.01
0.0136	0.0342	-0.0883	0.1333	-0.0736	0.834	-0.4256	-0.3511	39	70	22	2	1	0.0021	0.5	0	0.0136
0.0136	0.0723	-0.06	0.1205	-0.0875	-0.8155	-0.4783	-0.3259	69	71	22	2	2	0.0009	0.25	0	0.0095
0.0136	0.0045	-0.1177	0.0851	-0.1161	-0.771	0.5678	-0.2883	70	0	22	2	3	0.01	0.05	0	0.01
0.0091	0.0739	-0.1083	0.1453	-0.0776	-0.8656	-0.3153	0.389	40	73	30	2	1	0.0025	0.5417	0	0.0091
0.0091	0.0079	-0.173	0.1295	-0.0524	-0.9885	-0.0352	0.1469	72	74	30	2	2	0.01	0.05	0	0.01
0.0091	0.0264	-0.1808	0.1272	-0.0506	0.5902	-0.2484	-0.7681	73	0	30	2	3	0.0017	0.2917	0	0.0066
0.0078	0.078	0.0676	0.0451	0.0141	-0.3013	0.8982	0.3201	51	76	18	3	1	0.0022	0.5417	0	0.0078
0.0098	0.0311	0.0718	0.1175	0.0332	-0.0533	0.9889	0.1385	75	77	18	3	2	0.0103	0.4375	0	0.0119
0.0079	0.0316	0.0715	0.1466	0.0429	0.6633	0.7462	0.057	76	78	18	3	3	0.0038	0.5	0	0.0079
0.0066	0.0219	0.0986	0.1589	0.0416	0.8851	0.4549	0.0985	77	79	18	3	4	0.0042	0.4583	0	0.0058
0.0088	0.0218	0.106	0.1633	0.0552	0.7255	-0.3856	0.57	78	80	18	3	5	0.01	0.05	0	0.01
0.009	0.049	0.1148	0.1557	0.0698	-0.1627	0.6139	-0.7724	79	81	18	3	6	0.0008	0.3333	0	0.0093
0.009	0.0244	0.0989	0.1892	0.027	0.5939	0.2953	-0.7484	80	82	18	3	7	0.0011	0.25	0	0.0099
0.0094	0.0208	0.1173	0.1982	0.031	0.778	0.6002	-0.1854	81	83	18	3	8	0.004	0.4167	0	0.0135
0.0082	0.0056	0.1235	0.1965	0.0159	0.802	-0.5959	0.0406	82	84	18	3	9	0.01	0.05	0	0.01
0.0092	0.0287	0.1271	0.1927	0.0235	-0.0976	0.9942	0.0462	83	85	18	3	10	0.0009	0.375	0	0.0103
0.008	0.0101	0.1288	0.2217	0.0228	-0.413	0.1342	-0.9008	84	86	18	3	11	0.01	0.05	0	0.01
0.0079	0.013	0.1247	0.2231	0.0138	-0.5258	0.8449	0.0989	85	0	18	3	12	0.01	0.05	0	0.01
0.0094	0.0587	-0.1419	0.1222	0.0978	0.907	-0.2808	-0.3139	64	88	35	3	1	0.0029	0.5	0	0.0094
0.0102	0.0372	-0.092	0.1098	0.0818	0.8223	0.4252	0.3782	87	89	35	3	2	0.0011	0.4167	0	0.0103
0.0101	0.0445	-0.0603	0.1146	0.0836	0.9149	0.3387	-0.2197	88	90	35	3	3	0.0068	0.3125	0	0.0106
0.01	0.03	-0.0297	0.1335	0.062	0.7398	-0.0885	-0.667	89	91	35	3	4	0.01	0.05	0	0.01
0.0087	0.0245	-0.0249	0.1355	0.0657	0.763	-0.2262	0.6055	90	92	35	3	5	0.0011	0.375	0	0.0087
0.0099	0.026	-0.0174	0.1301	0.0822	-0.0298	0.9576	-0.2866	91	93	35	3	6	0.0018	0.25	0	0.0177
0.0098	0.0317	-0.0146	0.1508	0.0777	0.2422	0.6817	0.6903	92	94	35	3	7	0.0017	0.25	0	0.0112
0.0098	0.0369	-0.0029	0.1693	0.0935	0.8298	-0.005	0.558	93	95	35	3	8	0.0036	0.4583	0	0.0101
0.0095	0.0186	0.0129	0.1878	0.1183	0.7606	0.5146	0.3959	94	96	35	3	9	0.0052	0.5	0	0.0097
0.0094	0.0238	0.0379	0.196	0.1237	0.2057	0.7227	0.6598	95	97	35	3	10	0.0042	0.375	0	0.0099
0.0096	0.0144	0.0331	0.2205	0.1217	0.5699	0.8213	0.0255	96	98	35	3	11	0.0072	0.4583	0	0.0109
0.0069	0.0228	0.0493	0.2314	0.1286	0.5266	0.6452	-0.5536	97	99	35	3	12	0.0042	0.5417	0	0.0069
0.0077	0.0213	0.0591	0.2473	0.1137	0.7564	0.3063	-0.5779	98	100	35	3	13	0.01	0.05	0	0.01
0.0075	0.0303	0.0653	0.2519	0.1196	0.5318	0.7614	0.3709	99	0	35	3	14	0.01	0.05	0	0.01
0.013	0.0514	-0.1424	0.0634	0.0291	-0.6566	-0.0471	0.7528	0	102	34	0	1	0.0031	0.5	0	0.013
0.013	0.0473	-0.1704	0.0685	0.0719	-0.4379	-0.145	0.8873	101	103	34	0	2	0.01	0.05	0	0.01
0.013	0.0422	-0.1673	0.0436	0.0919	0.0499	-0.7429	0.6676	102	0	34	0	3	0.01	0.05	0	0.01
0.0065	0.0815	-0.0299	0.1377	0.0726	-0.065	0.6286	0.775	91	105	38	4	1	0.0016	0.4167	0	0.0065
0.008	0.0413	-0.0344	0.1878	0.1375	0.4574	0.8282	0.3239	104	106	38	4	2	0.0009	0.375	0	0.0097
0.0074	0.0183	-0.0232	0.222	0.1561	0.4859	0.4752	0.7336	105	107	38	4	3	0.01	0.05	0	0.01
0.0073	0.003	-0.011	0.2269	0.1659	0.7097	-0.0468	0.703	106	108	38	4	4	0.01	0.05	0	0.01
0.007	0.0016	-0.012	0.2233	0.1698	-0.3898	0.6727	0.6289	107	0	38	4	5	0.01	0.05	0	0.01
0.0038	0.0351	0.018	0.1798	0.1188	0.9313	0.2918	0.2182	95	110	40	4	1	0.0062	0.175	0	0.0157
0.0025	0.0378	0.0539	0.1921	0.1121	0.3686	0.9048	0.2133	109	111	40	4	2	0.0041	0.175	0	0.01
0.0025	0.0294	0.0697	0.2242	0.1213	-0.2561	0.2725	0.9274	110	0	40	4	3	0.0041	0.15	0	0.01
0.0076	0.042	0.0631	0.218	0.1203	-0.0983	-0.8378	0.5371	110	113	47	5	1	0.0023	0.4583	0	0.0076
0.0076	0.0312	0.0617	0.1851	0.1506	-0.8019	-0.4311	0.4136	112	0	47	5	2	0.01	0.05	0	0.01
