order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0493	2.7954	0.2267	1.463	0	0	82.3	92
2	10	0.0308	0.296	0.0385	0.398	0.061	43.4	116.9	38.2
2	10	0.0095	0.0428	0.018	0.605	0.07	68.3	-171.5	125.5
2	10	0.028	0.6304	0.0888	0.996	0.398	129.4	-80.9	83.9
2	10	0.0317	1.6839	0.2136	2.161	0.109	119.2	14.8	68.1
2	10	0.036	0.808	0.0899	0.796	0.078	52.9	57.9	88.7
2	10	0.028	0.5256	0.075	0.851	0.303	61.1	153.9	152.4
3	5	0.0383	0.6198	0.0647	0.538	0.609	45	18.7	74.2
3	5	0.0732	2.1844	0.1194	0.519	1.067	69.6	100.7	10
1	1	0.0295	1.5419	0.209	2.254	-0.001	30.2	111.8	85.3
