order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0387	0.3938	0.0459	0.43	0	0	-13.4	30.7
2	43	0.0413	0.0855	0.0083	0.064	0.268	117.1	158.9	96.8
0	0	0	0	0	0	0	0	0	0
1	1	0.0306	0.6303	0.0887	1	0.24	16.2	-41.6	52.5
2	4	0.0274	0.0758	0.0111	0.129	0.298	50.3	-106.5	31.6
2	4	0.0291	0.1581	0.0223	0.251	0.395	45.2	-156.6	91.4
0	0	0	0	0	0	0	0	0	0
1	1	0.0235	0.2519	0.0389	0.48	0.316	32.3	-140.5	23.6
2	4	0.0245	0.1497	0.0252	0.338	0.426	53.2	-70.5	34.5
2	8	0.0223	0.0552	0.0101	0.149	0.372	86.6	111.8	83.8
0	0	0	0	0	0	0	0	0	0
2	4	0.0253	0.1766	0.0277	0.345	0.431	139	-11.5	152
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
3	9	0.0198	0.08	0.0162	0.259	0.427	42.8	65.5	76.1
3	9	0.0299	0.128	0.0171	0.182	0.505	109.3	106.3	116.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
4	50	0.0223	0.0581	0.0104	0.149	0.419	69.2	76.4	142.5
0	0	0	0	0	0	0	0	0	0
2	8	0.034	0.167	0.0197	0.184	0.454	67.5	-133.6	116.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	4	0.0181	0.0419	0.0093	0.164	0.498	69.8	-82.9	108.2
2	4	0.0328	0.1902	0.0232	0.225	0.539	77.4	80.8	71.7
4	16	0.0188	0.0221	0.0047	0.079	0.467	94.6	28.2	57.5
3	9	0.0205	0.0378	0.0074	0.115	0.429	66.4	-69.9	57.9
0	0	0	0	0	0	0	0	0	0
0	0	0.0244	0.0385	0.0063	0.082	0.49	0	33.9	90
2	8	0.0273	0.0697	0.0102	0.119	0.514	89.4	49.2	76.5
0	0	0	0	0	0	0	0	0	0
2	4	0.0238	0.0597	0.01	0.134	0.575	81	59.5	51.7
0	0	0	0	0	0	0	0	0	0
2	43	0.0071	0.0027	0.0015	0.068	0.52	60.2	27.6	87.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	8	0.0177	0.0234	0.0053	0.095	0.594	105.8	-169.8	89.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0304	0.4104	0.0594	0.694	0.135	86.6	-26.4	53.3
2	43	0.012	0.0243	0.0077	0.195	0.197	87.9	56.7	96.7
0	0	0	0	0	0	0	0	0	0
2	8	0.0243	0.0555	0.0091	0.119	0.317	86.9	72.6	72.4
0	0	0.0385	0.1051	0.0109	0.09	0.318	0	141.2	137.8
0	0	0	0	0	0	0	0	0	0
0	0	0.0157	0.0373	0.0077	0.13	0.425	0	16	70.9
3	9	0.0233	0.0905	0.0163	0.235	0.441	78	-111.2	107.3
0	0	0.0334	0.1159	0.0139	0.133	0.417	0	-168.6	66
0	0	0.0203	0.0717	0.0112	0.144	0.461	0	2.1	67.7
