order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0304	0.1857	0.0314	0.445	0	0	17	48.1
1	1	0.0232	0.1944	0.0335	0.459	0.139	66.8	-168.5	167.3
1	1	0.0146	0.0597	0.0133	0.241	0.14	80.5	53.3	88.6
1	1	0.0249	0.0444	0.0071	0.091	0.151	126.7	-91.4	134.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	3	0.0142	0.0173	0.0045	0.094	0.156	85.7	-7.9	109.2
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0.0173	0.0153	0.0036	0.065	0.184	0	63.8	130.8
1	1	0.0239	0.2103	0.0351	0.467	0.171	147.3	106.8	83.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	14	0.005	0.002	0.0016	0.103	0.184	78.1	21.4	103.4
2	14	0.0148	0.006	0.0018	0.047	0.16	97	-90	57.8
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	14	0.0209	0.0316	0.0073	0.139	0.219	165.6	-40.7	83.5
2	14	0.02	0.0294	0.0063	0.116	0.213	114.9	68.7	107.5
2	14	0.02	0.0319	0.0064	0.102	0.212	57	-76	106.5
2	14	0.017	0.0202	0.0047	0.088	0.219	54.5	96.9	73.3
0	0	0	0	0	0	0	0	0	0
2	14	0.0157	0.072	0.0154	0.268	0.253	94	14.5	90.4
3	28	0.0149	0.0167	0.0046	0.099	0.245	75.3	-60.8	96.2
0	0	0	0	0	0	0	0	0	0
3	28	0.0193	0.0128	0.0027	0.044	0.259	66.4	80.6	83.2
0	0	0	0	0	0	0	0	0	0
3	28	0.0107	0.004	0.0017	0.064	0.245	111.2	-138.2	94.5
0	0	0	0	0	0	0	0	0	0
3	28	0.0159	0.0167	0.0047	0.111	0.223	129.7	106	84.8
0	0	0	0	0	0	0	0	0	0
4	35	0.005	0.0021	0.0014	0.08	0.228	130	37.3	83
1	1	0.0143	0.0152	0.0043	0.095	0.157	95.3	47.8	81.9
