order	parent	diameter (m)	volume (L)	area (m^2)	length (m)	height (m)	angle (deg)	azimuth (deg)	zenith (deg)
0	0	0.0297	0.2088	0.0268	0.28	0	0	160.9	40.9
1	1	0.0284	1.5814	0.2405	2.945	0.141	57	-148.7	58.6
0	0	0	0	0	0	0	0	0	0
2	2	0.0223	0.0888	0.0154	0.212	0.078	88.3	136	133.2
1	1	0.0299	0.0746	0.01	0.106	0.171	55.9	-15.1	85.6
3	4	0.005	0.0016	0.0013	0.082	0.069	137.2	-88.2	92.5
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0243	0.0632	0.0104	0.136	0.249	135	22.6	110.3
2	2	0.0238	0.0579	0.0098	0.132	0.271	127	178.1	24.1
2	2	0.0205	0.2156	0.0382	0.544	0.35	55.3	166.1	19
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0223	0.0771	0.0139	0.198	0.424	104.4	146.3	93.9
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0224	0.0819	0.0166	0.28	0.427	115.2	170.6	150.9
2	2	0.005	0.0021	0.0016	0.105	0.447	93.5	130.5	53.4
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0247	0.1072	0.0174	0.224	0.458	27.5	-78.8	94
0	0	0	0	0	0	0	0	0	0
2	2	0.0224	0.0514	0.0092	0.13	0.447	45.5	-87.6	73.1
3	24	0.0252	0.0507	0.0081	0.102	0.447	20.7	-126	150.4
2	2	0.0259	0.0516	0.0096	0.151	0.464	38.1	-86.5	99.1
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.023	0.0909	0.0158	0.22	0.536	50.7	-93.6	83.3
2	2	0.0183	0.0163	0.0036	0.062	0.532	39.1	-121.6	43.7
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
2	2	0.0258	0.0751	0.0116	0.144	0.633	80.1	136	98
0	0	0	0	0	0	0	0	0	0
3	40	0.0309	0.073	0.0094	0.097	0.617	55.8	81.1	120.3
0	0	0	0	0	0	0	0	0	0
2	2	0.0243	0.0755	0.0124	0.162	0.658	62.9	146.7	103.3
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
1	1	0.0334	0.1094	0.0131	0.125	0.059	56.5	113.7	81.6
2	2	0.0259	0.1182	0.0177	0.212	0.082	148.7	53.5	109.3
2	5	0.02	0.0492	0.0098	0.157	0.174	105.6	138.5	133.8
3	4	0.0275	0.0781	0.0113	0.131	0.066	102.4	-124.1	11.1
