radius (m)	length (m)	start_point	axis_direction	parent	extension	branch	branch_order	position_in_branch	mad	SurfCov	added	UnmodRadius (m)
0.0135	0.0429	0.2487	-0.2664	-0.1522	-0.265	0.2417	0.9334	0	2	1	0	1	0.0029	0.5	0	0.0135
0.027	0.0736	0.2348	-0.2475	-0.1134	0.1367	0.1783	0.9744	1	3	1	0	2	0.0033	0.175	0	0.0601
0.013	0.0618	0.2431	-0.2479	-0.0407	-0.5704	0.1318	0.8107	2	4	1	0	3	0.0059	0.2679	0	0.0107
0.0124	0.0166	0.2201	-0.2233	-0.0199	-0.3127	0.8784	0.3615	3	5	1	0	4	0.0086	0.4375	0	0.008
0.0121	0.0202	0.2162	-0.2121	0.0013	0.2561	0.9479	0.1896	4	6	1	0	5	0.01	0.05	0	0.01
0.0119	0.0042	0.2288	-0.1981	0.0025	0.6176	0.6883	0.3806	5	7	1	0	6	0.0007	0.4167	0	0.0115
0.0132	0.0638	0.223	-0.199	0.0063	-0.1892	0.7643	0.6165	6	8	1	0	7	0.0016	0.25	0	0.0132
0.0109	0.0359	0.2017	-0.1552	0.0389	-0.6667	0.5273	0.5268	7	9	1	0	8	0.01	0.05	0	0.01
0.0146	0.0387	0.1937	-0.1463	0.0292	-0.823	0.204	-0.5302	8	10	1	0	9	0.0018	0.375	0	0.0153
0.01	0.0065	0.1725	-0.1379	0.0068	-0.1511	-0.2766	-0.949	9	11	1	0	10	0.01	0.05	0	0.01
0.0151	0.0626	0.1718	-0.1395	-0.0039	-0.8504	0.5258	-0.0199	10	12	1	0	11	0.0015	0.4583	0	0.0168
0.01	0.0085	0.1175	-0.1131	0.0084	-0.2278	0.8827	0.4111	11	13	1	0	12	0.01	0.05	0	0.01
0.01	0.0342	0.1155	-0.1058	0.0119	0.5711	0.1485	-0.8073	12	14	1	0	13	0.01	0.05	0	0.01
0.0094	0.0107	0.1348	-0.1007	-0.0162	-0.5606	-0.8018	0.2072	13	0	1	0	14	0.01	0.05	0	0.01
0.0146	0.0285	0.2606	-0.2411	-0.1186	0.979	-0.1292	0.1575	2	16	2	1	1	0.0028	0.375	0	0.0153
0.011	0.031	0.2807	-0.2473	-0.1163	0.3238	-0.9438	-0.0669	15	17	2	1	2	0.0012	0.4167	0	0.011
0.011	0.0001	0.2926	-0.2769	-0.1261	0.5269	-0.8348	0.1595	16	18	2	1	3	0.01	0.05	0	0.01
0.011	0.0172	0.2982	-0.2783	-0.1255	-0.2294	-0.9723	-0.0456	17	19	2	1	4	0.01	0.05	0	0.01
0.011	0.0196	0.2942	-0.2951	-0.1262	0.738	0.0628	0.6719	18	20	2	1	5	0.01	0.05	0	0.01
0.011	0.0107	0.3082	-0.2952	-0.1131	-0.3818	0.1028	0.9185	19	0	2	1	6	0.01	0.05	0	0.01
0.0095	0.0959	0.1211	-0.1063	0.0212	0.5135	-0.0468	0.8568	13	22	5	1	1	0.012	0.1333	1	0.0698
0.0095	0.0499	0.1599	-0.0983	0.0234	0.7631	0.6462	0.0004	21	23	5	1	2	0.0034	0.225	0	0.0698
0.0095	0.0577	0.1895	-0.0779	0.019	-0.8285	0.4798	0.2887	22	24	5	1	3	0.0014	0.375	0	0.0096
0.0095	0.0318	0.1362	-0.0647	0.0254	-0.9526	0.198	0.2311	23	25	5	1	4	0.0049	0.5	0	0.0108
0.0095	0.0203	0.1064	-0.0679	0.0244	-0.9561	-0.2192	0.1943	24	26	5	1	5	0.01	0.05	0	0.01
0.0095	0.0137	0.0901	-0.0637	0.0207	-0.9653	0.1664	-0.201	25	27	5	1	6	0.0015	0.25	0	0.0111
0.0095	0.0453	0.0767	-0.0578	0.0178	-0.5864	-0.008	0.81	26	28	5	1	7	0.0012	0.4167	0	0.0102
0.0095	0.0276	0.0451	-0.0662	0.0342	-0.9443	-0.1505	0.2926	27	29	5	1	8	0.0076	0.5	0	0.0103
0.0095	0.0159	0.0187	-0.0736	0.0524	-0.9272	-0.3491	-0.1356	28	30	5	1	9	0.0019	0.05	0	0.0146
0.0089	0.0463	0.0286	-0.0529	0.0328	-0.5006	0.7526	0.4278	29	31	5	1	10	0.0069	0.4583	0	0.0089
0.0095	0.0192	-0.0058	-0.0201	0.0516	-0.1703	0.9742	-0.1481	30	32	5	1	11	0.0022	0.075	0	0.0153
0.0094	0.02	0.0117	-0.0148	0.0278	-0.2421	0.69	-0.6822	31	33	5	1	12	0.0081	0.375	0	0.0125
0.0088	0.0366	-0.0002	0.0131	0.0214	0.4812	0.5779	-0.6591	32	34	5	1	13	0.0078	0.375	0	0.0088
0.008	0.0221	0.0008	0.0307	-0.01	0.0483	0.8509	-0.5231	33	35	5	1	14	0.0041	0.4375	0	0.008
0.0094	0.0354	-0.0018	0.0385	-0.0085	-0.8359	0.5121	0.1978	34	36	5	1	15	0.0062	0.25	0	0.0253
0.008	0.0504	-0.0217	0.045	0.0062	-0.6586	-0.0587	0.7502	35	37	5	1	16	0.0057	0.375	0	0.0077
0.009	0.0086	-0.0564	0.0308	0.0221	-0.5983	-0.695	0.3989	36	38	5	1	17	0.0053	0.4583	0	0.009
0.0093	0.0277	-0.0535	0.0175	0.0339	-0.7757	-0.5868	0.2322	37	39	5	1	18	0.0049	0.375	0	0.011
0.0092	0.0302	-0.0715	-0.0013	0.0349	-0.4817	-0.8711	0.0955	38	40	5	1	19	0.01	0.05	0	0.01
0.0093	0.0347	-0.0788	-0.0024	0.0227	-0.4478	-0.3601	-0.8184	39	41	5	1	20	0.001	0.2917	0	0.0113
0.0092	0.0811	-0.0945	-0.011	-0.001	-0.9899	0.079	-0.1174	40	42	5	1	21	0.0022	0.25	0	0.0171
0.0091	0.0533	-0.1733	-0.0141	-0.0073	-0.9871	-0.1176	0.1089	41	43	5	1	22	0.01	0.05	0	0.01
0.0093	0.0043	-0.207	0.0071	0.0033	-0.8234	0.5296	0.2039	42	44	5	1	23	0.0016	0.375	0	0.01
0.0092	0.0443	-0.2012	0.0099	0.0002	-0.1913	0.9313	-0.3099	43	45	5	1	24	0.0009	0.375	0	0.0105
0.0089	0.0381	-0.2096	0.0363	-0.0228	-0.0631	0.5276	-0.8471	44	46	5	1	25	0.01	0.05	0	0.01
0.0091	0.0747	-0.2093	0.0367	-0.038	-0.242	0.6179	0.7481	45	47	5	1	26	0.0012	0.4167	0	0.0093
0.0091	0.0297	-0.2276	0.0818	0.0184	-0.5479	0.3931	0.7384	46	48	5	1	27	0.0037	0.5833	0	0.0092
0.0088	0.0292	-0.24	0.1003	0.0355	-0.6386	0.6511	0.4102	47	49	5	1	28	0.01	0.05	0	0.01
0.0092	0.0252	-0.2453	0.1155	0.0335	-0.4332	0.6744	-0.598	48	50	5	1	29	0.0014	0.4167	0	0.0141
0.009	0.0579	-0.2534	0.1344	0.0214	-0.1396	0.8992	-0.4146	49	51	5	1	30	0.0012	0.2917	0	0.0095
0.008	0.0518	-0.258	0.1863	-0.0048	-0.2954	0.8198	-0.4906	50	52	5	1	31	0.0036	0.3333	0	0.0077
0.0086	0.0401	-0.2616	0.2252	-0.0337	0.113	0.8554	-0.5055	51	0	5	1	32	0.01	0.05	0	0.01
0.0184	0.0202	0.0968	-0.0712	0.036	0.1596	-0.0809	0.9839	25	54	8	2	1	0.0039	0.4167	1	0.0184
0.0184	0.0743	0.1	-0.0729	0.0559	0.2441	-0.833	-0.4965	53	55	8	2	2	0.0039	0.4167	0	0.0184
0.0184	0.0527	0.109	-0.1404	0.0187	0.3802	-0.6531	0.6549	54	56	8	2	3	0.0035	0.225	0	0.0256
0.0184	0.0194	0.1563	-0.1759	0.0432	0.2616	-0.5772	0.7736	55	57	8	2	4	0.002	0.375	0	0.0155
0.0184	0.0007	0.1447	-0.1965	0.0452	0.2408	-0.9067	0.3464	56	58	8	2	5	0.0041	0.175	0	0.01
